content,date,title
"SURYA.co.id | DENPASAR - Persebaya Surabaya harus menerima pelayanan yang kurang nyaman terkait fasilitas venue BRI Liga 1 2021-2022. Dimana Bajul Ijo mendapati ruang ganti yang kurang layak standar kompetisi level tertinggi di Indonesia.Ruang ganti Stadion I Ngurah Rai Denpasar, Bali sebagai salah satu venue BRI Liga 1 2021-2022 dinilai di bawah standar Liga 1.Saat Persebaya Surabaya menghadapi Bali United di Satadion Ngurah Rai Denpasar, pemain dan official tim Bajul Ijo harus berdesak-desakan dalam ruang ganti. Ini lantaran locker room stadion I Gusti Ngurah Rai cukup sempit.Dalam video yang diunggah akun twitter resmi Persebaya, tampak terlihat kursi merah berjajar layaknya acara resepsi pernikahan. Baju pemain pun terlihat hanya diletakkan di atas kursi tersebut.Dilansir dari laman resmi klub disebutkan, di dalam locker room masih terdapat dua ruangan lagi. Namun ukurannya yang tidak terlalu besar, membuat masing-masing ruangan dibagi peruntukannya. Salah satu ruangan yang ukurannya Sekitar 36 meter persegi berisikan barang-barang kebutuhan tim.Sementara satu ruangan lagi dengan ukuran yang hampir mirip, digunakan pemain untuk melakukan perenggangan. Itupun haris bergantian. Jika biasanya ada lima sampai enam pemain bisa berjajar melakukan pemanasan, di ruangan ini hanya cukup untuk satu pemain.Pelatih Persebaya Surabaya, Aji Santoso pun berkomentar terkait fasilitas ruang ganti.""Ya jujur ini kurang lah untuk level Liga 1. Ruangannya sempit, panas, hanya ada kipas angin. Harusnya seperti ini bisa diantisipasi,"" sebut Aji Santoso.Menurut Aji Santoso, tidak seharusnya Liga 1 menurunkan standarnya. Apalagi harus memaksakan sebuah venue yang belum siap untuk menggelar pertandingan.""Saya dengar kemarin Persikabo juga mengalami lampu mati waktu official training. Harusnya kan itu tidak perlu terjadi. Kalau visi kita membangun sepak bola, harusnya yang begini-begini juga diperhatikan,"" kritik Aji.Meski mengalami masalah non teknis, Persebaya tetap bisa tampil lepas. Mereka berhasil memaksa Bali United menelan kekalahan dengan skor 3-1.Ini adalah kemenangan perdana Persebaya di tahun 2022. ","K|a|m|i|s|,| |6| |J|a|n|u|a|r|i| |2|0|2|2| |1|6|:|0|4",R|e|a|k|s|i| |P|e|r|s|e|b|a|y|a| |A|t|a|s| |R|u|a|n|g| |G|a|n|t|i| |S|t|a|d|i|o|n| |N|g|u|r|a|h| |R|a|i| |B|a|l|i| |y|a|n|g| |S|e|m|p|i|t| |d|a|n| |P|a|n|a|s
"Ada pula di bidang kecantikan, yakni Delli Kosmetik yang menyediakan produk kecantikan dari dalam dan luar negeri, Balme parfum, Heslin Beauty produk perawatan kulit, dan klinik kecantikan Heslin Klinik Surabaya.Selain menjadi pebisnis sukses, Delta Hesti ternyata merupakan salah satu wanita berpengaruh di Surabaya.Melansir dari berbagai sumber, Delta Hesti merupakan salah pendiri komunitas Female Enterpreneurs Leadership (FENELA).FENELA sendiri merupakan komunitas yang mewadahi perempuan untuk mengembangkan dirinya di bidang bisnis.Selain itu, Delta Hesti juga kerap mengisi seminar-seminar seputar bisnis.","K|a|m|i|s|,| |6| |J|a|n|u|a|r|i| |2|0|2|2| |0|9|:|3|0","B|i|o|d|a|t|a| |D|e|l|t|a| |H|e|s|t|i| |I|s|t|r|i| |T|o|m| |L|i|w|a|f|a| |C|r|a|z|y| |R|i|c|h| |S|u|r|a|b|a|y|a|,| |D|u|l|u| |P|e|r|n|a|h| |j|a|d|i| |P|e|n|g|a|m|e|n| |d|i| |S|i|o|l|a"
"Eka Frestya dan suaminya dikaruniai seorang putra yang mengisi keseharian mereka.Eka Frestya juga sering membagikan potret dirinya bersama sang buah hati.2. Menembak bersama suamiSebagai seorang polwan, Eka Frestya tentu dibekali dengan kemampuan menembak.Meski harus tampil anggun saat mendampingi suami, namun Eka Frestya juga bisa menampilkan aksi yang memukau sebagai seorang Polwan.3. Tampil cantik dampingi suamiDengan warna rambut yang telah dicat, Eka Frestya tampil cantik dan tampak berbeda dari sebelumnya dengan rambut pendek hitam natural.4. Bertugas jadi istri kapolresCantik dan anggunnya Eka Frestya mendampingi suami bertugas.5. Kini tengah hamil dan menanti kelahiran anak keduanyaFoto syukuran empat bulanan ini diungkap pada 23 Oktober 2021.Eka Frestya dan suami tengah menantikan buah hati kedua mereka.Profil AKBP Bagoes WibisonoAKBP Bagoes sendiri merupakan lulusan Akademi KePolisian tahun 2000.","K|a|m|i|s|,| |6| |J|a|n|u|a|r|i| |2|0|2|2| |1|4|:|4|7","F|A|K|T|A|-|F|A|K|T|A| |B|r|i|p|t|u| |E|k|a| |F|r|e|s|t|y|a| |y|a|n|g| |J|a|d|i| |I|s|t|r|i| |K|a|p|o|l|r|e|s| |M|a|l|a|n|g|,| |P|e|r|n|a|h| |R|a|i|h| |P|e|n|g|h|a|r|g|a|a|n| |M|e|n|t|e|r|e|n|g"
"SURYA.co.id | SURABAYA - Bandara Juanda mengumumkan bahwa penerbangan internasional melalui Bandar Udara Internasional Juanda telah kembali dibuka.Hal tersebut dikatakan langsung oleh General Manager Bandar Udara Internasional Juanda, Sisyani Jaffar.""Kini penerbangan internasional melalui Bandar Udara Internasional Juanda telah kembali dibuka,"" ujar Sisyani Jaffar, Kamis (6/1/22).Ia menjelaskan, sudah sejak 1 Januari 2022 Bandara Juanda telah ditetapkan menjadi entry point penerbangan internasional sesuai SE Ketua Satgas Covid-19 Nomor 1 Tahun 2022 tentang Pintu Masuk (Entry Point), Tempat Karantina dan Kewajiban RT PCR Bagi WNI Pelaku Perjalanan Luar Negeri. Bahkan, sejak pertengahan Desember 2021, seluruh instansi terkait telah berkoordinasi dalam mempersiapkan hal tersebut.Sejalan dengan hal itu, Sisyani juga mengatakan bahwa pihaknya tetap optimis menghadapi tahun 2022.“Kami tetap optimis bahwa kinerja tahun 2022 akan terus meningkat mengingat aturan penerbangan kembali lagi pada aturan sebelum periode Nataru 2021-2022, dimana bagi pelaku perjalanan udara melalui Bandara Juanda apabila telah vaksin dosis kedua atau lengkap dapat menggunakan hasil tes negatif swab antigen yang berlaku 1x24 jam.Sedangkan untuk yang baru melakukan vaksin dosis 1 maka wajib melengkapi dengan hasil tes negatif RT-PCR yang berlaku 3x24 jam,” jelasnya.","K|a|m|i|s|,| |6| |J|a|n|u|a|r|i| |2|0|2|2| |1|7|:|3|2",P|e|n|e|r|b|a|n|g|a|n| |I|n|t|e|r|n|a|s|i|o|n|a|l| |S|u|d|a|h| |D|i|b|u|k|a| |d|i| |B|a|n|d|a|r|a| |J|u|a|n|d|a
"Jika Marselino Ferdinan menjadi andalan baru Persebaya Surabaya, lain halnya dengan sang kakak. Oktafianus Fernando semakin terlupakan dari skuad Bajol Ijo musim ini. Hingga pekan ke-17 BRI Liga 1 2021 digelar, kakak dari Marselino Ferdinan itu hanya mengemas dua kali penampilan.Pemain yang akrab disapa dengan nama panggilan Ofan itu hanya bermain sebanyak 70 menit.Padahal, Ofan (sebutan akrabnya) sebelumnya selalu menjadi pilihan utama di lini serang.Sejak memperkuat Persebaya Surabaya di tahun 2017 (Masih di Liga 2), Oktafianus Fernando selalu mencatatkan diatas 20 kali penampilan permusimnya.Catatan tersebut tak termasuk musim Liga 1 2020 yang bergulir tak sampai lima pertandingan.Santer Dikabarkan Gabung PSS SlemanMelansir Tribunwow yang mengutip @serdadumerahputih_1945 pada Senin (27/12/2021), PSS Sleman dikabarkan membidik pemain Persebaya Surabaya berinisial OF.Jika dilihat dari kedalaman skuad yang ada, winger Persebaya Surabaya yang memiliki inisial OF merujuk kepada sosok Oktafianus Fernando.Ofan disebut bakal menjadi pengganti dari winger Irfan Jaya yang telah hengkang dari skuad Super Elja.Menarik dinantikan realisasi radar gerbong transfer PSS Sleman jelang putaran kedua Liga 1 2021.Setelah manajemen PSS Sleman telah resmi memperkenalkan rekrutan anyarnya asal Brasil, Wander Luiz pada Minggu (26/12/2021).Selain itu, ada juga 2 pemain asal Persekat Tegal Riki Dwi (FW) dan Bagus Prasetyo (GK) yang juga telah diresmikan oleh PSS Sleman.","K|a|m|i|s|,| |6| |J|a|n|u|a|r|i| |2|0|2|2| |1|3|:|4|6",'|T|E|T|A|P| |R|E|N|D|A|H| |H|A|T|I|'| |P|e|s|a|n| |K|a|k|a|k| |M|a|r|s|e|l|i|n|o| |F|e|r|d|i|n|a|n| |U|s|a|i| |P|e|r|s|e|b|a|y|a| |S|u|r|a|b|a|y|a| |T|e|k|u|k| |B|a|l|i| |U|n|i|t|e|d
"Dalam kesempatan tersebut, Kasad juga mengapresiasi atas prestasi yang membanggakan dari putra seorang Banbinsa Kodim Natuna yang bisa menemukan inovasi-inovasi baik inovasi bidang pertanian maupun teknologi.Di akhir sambutannya, Kasad tidak henti-hentinya mengingatkan prajurit untuk menghindari segala bentuk pelanggaran termasuk Narkoba, Asusila dan lain-lainnya, yang dapat merugikan diri sendiri, keluarga maupun nama baik satuan.Sebelum memberikan pembekalan di Batalyon Komposit 1/Gardapati, Kasad Jenderal Dudung Abdurachman berserta rombongan berkesempatan melaksanakan peninjauan vaksinasi anak usia 6 sampai dengan 11 tahun dan memberikan bantuan paket sembako kepada warga terdampak pandemi Covid-19 di Kecamatan Bunguran Timur, bertempat di Gedung Sri Serindit, Natuna.Selanjutnya, Kasad beserta rombongan direncanakan akan melanjutkan kunjungan kerjanya ke wilayah Provinsi Kalimantan Barat (Kalbar) pada keesokan harinya (Rabu, 5 Januari 2022).Peringatan Tegas Jenderal Dudung AbdurachmanSebelumnya, Jenderal Dudung Abdurachman memberikan peringatan tegas kepada para prajuritnya saat kunjungan kerja ke Kodam I/Bukit Barisan, Medan, Sumatera Utara, Senin (3/1/2022).Mantan Pangkostrad itu menyatakan bahwa ia tak akan segan-segan menghukum anggotanya yang terbukti bersalah.Jenderal Dudung Abdurachman juga mengingatkan seluruh prajurit untuk mengutamakan keselamatan jiwa pada tiap pelaksanaan tugas.Sehingga, kata dia, jangan sampai ada tradisi-tradisi satuan yang mengakibatkan korban jiwa.""Ini tidak boleh terjadi sehingga pengawasan secara melekat dan kepedulian yang tinggi dari unsur danru sampai perwira perlu ditingkatkan,” kata Dudung, melansir dari ANTARA.Dia menegaskan tak segan-segan untuk menghukum anggota yang terlibat.""Apabila ada oknum TNI AD yang terlibat harus diproses sesuai ketentuan dan peraturan hukum yang berlaku,"" ucapnya seperti dikutip dari Antara.Dalam kunjungan perdananya tahun ini, Dudung juga meminta para komandan satuan memerhatikan kesejahteraan prajurit, mengayomi, dan menjadi pemimpin yang mampu mengambil keputusan secara cepat dan tepat.Ia juga mendorong seluruh prajurit TNI AD untuk menggelar kegiatan-kegiatan yang positif untuk membantu masyarakat menyelesaikan berbagai permasalahan yang ada.","K|a|m|i|s|,| |6| |J|a|n|u|a|r|i| |2|0|2|2| |1|3|:|3|8","J|A|N|J|I| |J|e|n|d|e|r|a|l| |D|u|d|u|n|g| |A|b|d|u|r|a|c|h|m|a|n| |k|e| |P|r|a|j|u|r|i|t| |P|e|n|j|a|g|a| |P|e|r|b|a|t|a|s|a|n| |d|i| |N|a|t|u|n|a|,| |K|e|s|e|j|a|h|t|e|r|a|a|n| |T|e|r|j|a|m|i|n"
"""Dan ini merupakan kesempatan buat pemain-pemain yang selama ini belum main dan sekarang ada kesempatan main. Saya cuma minta satu, jawab kesempatan ini dengan penampilan yang bagus,"" tambahnya.Salah satu pemain yang diberikan kesempatan pada laga ini adalah M Syaifuddin dan Samsul Arif Munip.""Alhamdulillah M Syaifuddin bagus, pemain-pemain yang lain juga sama. Alhamdulillah pemain menjalankan dengan baik,"" jelasnya.Aji tidak memungkiri bahwa kemenangan ini cukup berarti, apalagi lawan yang dikalahkan disebutnya merupakan tim yang dihuni pemain-pemain.Semakin berkesan karena Persebaya menang dengan skuad yang seadanya karena banyaknya pemain absen.""Pertandingan cukup berat, materi pemain lawan cukup bagus, kami bisa mendapatkan poin tiga. Kami syukuri dan saya mengapresiasi pemain-pemain saya yang begitu gigih untuk bisa mengalahkan Bali United,"" pungkasnya.Sementara salah satu pemain muda Persebaya yang tampil apik di laga ini, Marselino Ferdinan katakan bahwa hasil ini tidak lepas dari kerja sama tim.Ia juga bersyukur bisa membuktikan apa yang ia sampaikan sebelum laga, untuk bisa memberikan yang terbaik bagi Persebaya.""Buat saya seperti yang dikatakan kemarin ingin membuktikan di lapangan, itu terbukti, dan itu juga tidak lepas dari kerja tim. Kami bisa menjawab kepercayaan pelatih,"" ungkapnya.Dengan kemenangan ini memperpanjang rekor positif Persebaya 11 laga tanpa kalah, 8 menang 3 imbang.Sementara bagi Bali United memperpanjang catatan buruk yang di dua laga terakhir selalu menelan kekalahan.Tambahan tiga poin tidak mengubah klasemen Persebaya, tetap di posisi 4 klasemen sementara. Bedanya jarak dengan dua tim diatasnya, Arema FC dan Persib Bandung hanya berjarak 1 poin.4. Tak Terkalahkan 11 LagaKemenangan melawan Bali United berhasil memperpanjang catatan tak terkalahkan Persebaya.","K|a|m|i|s|,| |6| |J|a|n|u|a|r|i| |2|0|2|2| |1|2|:|3|3",L|i|m|a| |F|a|k|t|a| |K|e|m|e|n|a|n|g|a|n| |P|e|r|s|e|b|a|y|a| |S|u|r|a|b|a|y|a| |L|a|w|a|n| |B|a|l|i| |U|n|i|t|e|d|:| |M|a|r|s|e|l|i|n|o| |M|o|n|c|e|r| |H|i|n|g|g|a| |K|a|d|o| |U|l|a|n|g| |T|a|h|u|n
"Prestasi Satgas Nemangkawi dalam memburu Kelompok Kriminal Bersenjata (KKB) Papua memang cukup gemilang.Dalam Operasi Nemangkawi Papua tahap I dan II, sebanyak 53 KKB Papua menyerah dan 27 anggota separatis diringkus.Namun, operasi Satgas Nemangkawi dalam memburu KKB Papua akan segera berakhir dalam hitungan hari.Polri telah memutuskan untuk memperpanjang masa tugas Satgas Nemangkawi hanya sampai 25 Januari 2022.Waktu 25 hari tersebut menjadi masa persiapan kepolisian untuk melanjutkan operasi kewilayahan oleh Polda Papua.Lantas, seperti apa sepak terjang Satgas Nemangkawi memburu KKB Papua di bumi cenderawasih?Berikut beberapa aksinya dirangkum SURYA.co.id.1. Tangkap Pemasok AmunisiSatgas Nemangkawi berhasil meringkus anggota Kelompok Kriminal Bersenjata (KKB) di Intan Jaya bernama AU alias Alek (21 th).Ia merupakan anggota KKB Intan Jaya yang masuk dalam daftar pencarian orang (DPO).Melansir dari ANTARA, Direskrimum Polda Papua Kombes Faizal Rahmadani, Sabtu petang, mengaku Alek ditangkap di Nabire, Jumat (3/12) dan saat ditangkap melawan maka anggota terpaksa melumpuhkannya.Saat ditangkap Alek bersama rekannya DW (23 th), kata Faizal, seraya menambahkan Alek terkait kasus pembelian amunisi yang melibatkan anggota Polri.Ketika ditanya terkait rekan Alek, yakni DW, penyidik masih melakukan pemeriksaan untuk memastikan apakah terlibat atau tidak, kata Kombes Faizal.Sebelumnya tanggal 27 Oktober, Satgas Nemangkawi menangkap dua anggota Polri di Nabire karena dugaan kasus jual amunisi ke KKB.","K|a|m|i|s|,| |6| |J|a|n|u|a|r|i| |2|0|2|2| |1|4|:|5|1",A|k|a|n|k|a|h| |K|K|B| |P|a|p|u|a| |M|e|n|y|e|r|a|h| |B|e|r|t|a|m|b|a|h|?| |S|a|t|g|a|s| |N|e|m|a|n|g|k|a|w|i| |S|e|d|a|n|g| |P|e|r|s|i|a|p|k|a|n| |C|a|r|a| |O|p|e|r|a|s|i| |B|a|r|u
"SURYA.CO.ID - Berikut promo Alfamart dan Indomaret edisi 6 Januari 2022. Ada sejumlah diskon yang diberikan saat berbelanja di Alfamart dan Indomaret.Di antaranya, harga spesial untuk pembelian minyak goreng Bimoli hingga bonus gula tiap beli detergen.Selain itu, ada pula promo spesial lainnya untuk berbagai produk.1. Promo AlfamartPada periode kali ini, Alfamart memberikan promo murah untuk minyak goreng Bimoli lewat program promo SUper Monday alias SUMO.Mengutip dari situs resminya, Kamis (6/1/2022), produk Bimoli minyak goreng pouch kemasan 2 liter dibanderol dari harga Rp 28.900 menjadi Rp 19.000.Hanya saja promo ini berlaku menggunakan metode pembayaran Alfamart Poin yang bisa direedem dari pukul 12.00-17.00 WIB.Kemudian ada juga produk Kalpa Wafer Cokelat yang dibanderol dari Rp 11.900 menjadi Rp 9.400, CDR Eff 10s dari Rp 48.500 menjadi Rp 36.800, produk Kapal Api dari Rp 13.400 menjadi Rp 10.900.Lalu ada juga promo diskon 40 persen yang diberikan jika menggunakan metode pembayaran melalui ShopeePay.Misalnya untuk produk Gery Sit Malkist Cheese dibanderol dari harga Rp 8.400 menjadi Rp 5.400, Twitsko dari Rp 7.700 menjadi Rp 4.700, Ichitan Rp 8.600 menjadi Rp 6.600, Shampoo Patene dari Rp 23.500 menjadi Rp 16.900.- Camilan HematKenapa ya nyemil tuh enak #SahabatAlfamart?Pas banget nih Jam - jam segini sih emang waktunya jajan cemilan hemat di #AlfamartLagi banyak promo menariknya lho. Jadi, jangan lupa segera dapatkan produknya sebelum kehabisan!Berikut Katalognya","K|a|m|i|s|,| |6| |J|a|n|u|a|r|i| |2|0|2|2| |1|7|:|3|5",P|r|o|m|o| |A|l|f|a|m|a|r|t| |&| |I|n|d|o|m|a|r|e|t| |6| |J|a|n|u|a|r|i| |2|0|2|2|:| |H|a|r|g|a| |H|e|m|a|t| |M|i|n|y|a|k| |G|o|r|e|n|g| |h|i|n|g|g|a| |B|o|n|u|s| |T|i|a|p| |B|e|l|i| |D|e|t|e|r|g|e|n
Sonny adalah pensiunan jenderal TNI AD berpangkat terakhir bintang tiga atau Letjen.Pria asal Klaten ini adalah lulusan Akademi Militer tahun 1982.Kariernya banyak dihabiskan di kesatuan infranteri. Ia misalnya pernag menjabat sebagao Pangdam III Siliwangi tahun 2012.Sonny masuk Asabri saat Menteri BUMN dijabar Rini Soermarno.Pengangkatannya sebagai dirut Asabri berdasarkan Kepmen BUMN SK 66/MBU/03/2016 tertanggal 29 Maret 2016.(*),"K|a|m|i|s|,| |6| |J|a|n|u|a|r|i| |2|0|2|2| |1|2|:|5|0","B|i|o|d|a|t|a| |S|o|n|n|y| |W|i|d|j|a|j|a|-|A|d|a|m| |R|a|c|h|m|a|t|,| |P|u|r|n|a|w|i|r|a|w|a|n| |J|e|n|d|e|r|a|l| |y|a|n|g| |D|i|v|o|n|i|s| |2|0| |T|a|h|u|n| |P|e|n|j|a|r|a| |K|a|s|u|s| |A|s|a|b|r|i"
"""TNI-Polri sementara terus bekerja untuk melakukan pendekatan kepada masyarakat dan tokoh agama guna menurunkan para DPO agar menyerahkan diri, tetapi sampai sekarang belum ada, sehingga harus terus dicari,"" kata Rudy dalam keterangannya, Sabtu (1/1/2022). Di sisi lain, Rudy mengapresiasi torehan Satgas Madago Raya yang berhasil melumpuhkan 5 dari 9 teroris MIT Poso pada 2021 lalu.Apalagi, satu di antaranya merupakan pimpinan MIT Poso Ali Kalora.""Hal yang menonjol selama tahun 2021 terkait penanganan terorisme, di antaranya adalah keberhasilan menangkap lima dari Sembilan DPO teroris Poso, antara lain Ali Kalora dan Jaka,"" jelasnya.""Masih ada empat sisa DPO teroris Poso, dua dari Poso yaitu Suardin alias Farhan alias Abu Farhan dan Ahmad Gazali alias Ahmad Panjang alias Basir, serta dua dari Bima NTB yaitu Jafar alias pak Guru alias Askar dan Imam alias Galuh alias Nae,"" sambungnya.Ke depannya, kata Rudy, pihaknya akan segera merumuskan operasi Satgas Madago Raya untuk 2022 mendatang. Ia menuturkan pihak kepolisian akan fokus melakukan pendekatan soft approach.""Operasi Madago Raya tahun 2022 akan mengedepankan tindakan soft approach, bagaimana cara bertindak ini semua sementara dirumuskan,"" ujarnya.Siapa Ahmad Panjang? Diantara sisa-sisa kelompok MIT, hanya Gazali yang merupakan warga asli Sulawesi Tengah. Ia lahir pada 26 April 1994 dan berasal dari Kelurahan Kayamanya, Kecamatan Poso Kota, Kabupaten Poso. Tak banyak diketahui tentang diri, peran dan keahlian Gazali di dalam tubuh MIT Poso. Namun ciri-ciri menonjol Gazali yakni rambutnya pendek bergelombang, bermuka lonjong dan bibir tebal.(*)","K|a|m|i|s|,| |6| |J|a|n|u|a|r|i| |2|0|2|2| |1|2|:|5|9","A|D|A| |B|O|M| |D|A|N| |M|E|S|I|U|,| |i|n|i| |P|e|r|s|e|n|j|a|t|a|a|n| |A|h|m|a|d| |P|a|n|j|a|n|g| |T|e|r|o|r|i|s| |M|I|T| |P|o|s|o| |y|a|n|g| |D|i|t|e|m|b|a|k| |S|a|t|g|a|s| |M|a|d|a|g|o| |R|a|y|a"
"Sekolah juga harus mengoptimalkan pembelajaran inovatif dan menyenangkan.""Misalnya, demonstrasi, kerja praktik, maupun melalui persentasi,"" kata Yusuf.Dalam satu gelombang, akan ada waktu istirahat selama 10 menit.""Namun, tak boleh ada yang keluar kelas selama istirahat,"" tega Yusuf.Dalam menerapkan PTM 100 persen, Dispendik juga akan meminta persetujuan orang tua. Bagi siswa yang tak mendapat restu, maka bisa tetap belajar di rumah dengan sistem daring.""Yang tahu kondisi anak, misalnya dalam keadaan kurang enak badan atau sehat, adalah orang tua. Sehingga, kami juga meminta persetujuan orang tua,"" ucap Yusuf.""Kalau pun orang tua tidak mengizinkan, pembelajaran akan dilakukan secara hybrid (daring dan luring). Namun, kami berharap orang tua bisa mempercayakan putra-putrinya ikut PTM,"" kata Yusuf.Tak hanya itu, dalam teknis tersebut para orang tua juga wajib mengantar dan menjemput siswa.""Jadi, kami sekaligus memastikan bahwa siswa ini langsung pulang ke rumah,"" katanya.Dengan ketatnya prokes tersebut, pihaknya berharap PTM 100 persen bisa berjalan baik.""Kami berharap ini bisa tetap menjaga prokes seperti halnya PTM terbatas yang telah kami lakukan sejak Oktober lalu,"" tandas Yusuf.","K|a|m|i|s|,| |6| |J|a|n|u|a|r|i| |2|0|2|2| |1|5|:|1|6",M|i|n|g|g|u| |D|e|p|a|n| |S|u|r|a|b|a|y|a| |M|u|l|a|i| |G|e|l|a|r| |P|T|M| |1|0|0| |P|e|r|s|e|n| |u|n|t|u|k| |J|e|n|j|a|n|g| |S|D| |d|a|n| |S|M|P
"SURYA.co.id - Para pemain Timnas Indonesia yang baru saja tampil di Piala AFF 2020 sudah merampungkan karantina di salah satu hotel di Jakarta, Kamis (6/1/2022).Sejatinya skuad Timnas Indonesia diwajibkan menjalani karantina selama 10 hari kedepan setelah tiba di Tanah Air, Minggu ( 2/1/2022) lalu.Namun para pemain dan official Timnas Indonesia yang baru berjuang di Piala AFF 2020 mendapat keringanan dari pemerintah.Ini berkat komunikasi PSSI dengan Badan Nasional Penanggulangan Bencana (BNPB) dan Gugus Tugas Covid-19, sehingga skuad Garuda mendapatkan keringanan durasi karantina.Pelatih Shin Tae-yong berpesan kepada pemain timnas Indonesia agar menjadi contoh yang baik saat kembali ke klub.Mayoritas pemain timnas Indonesia memperkuat tim Liga 1.Saat ini, Liga 1 2021-2022 seri keempat sedang bergulir di Bali.""Saya berharap pemain setelah kembali ke klub menjadi teladan,"" sebut Shin Tae-yong.""Untuk menjadi contoh harus bisa menunjukkan yang terbaik,"" terang pelatih asal Korea Selatan itu.Ketua Umum PSSI, Mochamad Iriawan, dalam sesi pelepasan tim menyatakan membubarkan skuad Garuda Piala AFF 2020.""Timnas Indonesia saya bubarkan, untuk berikutnya akan disusun,"" pungkas Mochamad Iriawan.","K|a|m|i|s|,| |6| |J|a|n|u|a|r|i| |2|0|2|2| |1|7|:|4|8",P|e|s|a|n| |S|h|i|n| |T|a|e|-|y|o|n|g| |k|e| |P|e|m|a|i|n| |T|i|m|n|a|s| |I|n|d|o|n|e|s|i|a| |s|a|a|t| |K|e|m|b|a|l|i| |k|e| |K|l|u|b| |L|i|g|a| |1| |2|0|2|1
"SURYA.co.id - Panglima TNI Jenderal Andika Perkasa lagi-lagi harus turun tangan mengatasi permasalahan di tubuh TNI.Kali ini adalah kasus terkait dugaan penarikan uang insentif para tenaga kesehatan (nakes) di bawah naungan Kesehatan Daerah Militer (Kesdam), Kodam II/Sriwijaya.Jenderal Andika Perkasa langsung bergerak cepat memerintahkan penyelidikan terhadap kasus ini.""Hari ini saya sudah perintahkan untuk penyelidikan terhadap info ini,"" ujar Andika kepada Kompas.com, Rabu (5/1/2022).Seperti dilansir dari Kompas.com dalam artikel 'Panglima TNI Selidiki Dugaan Penarikan Uang Insentif Nakes oleh Kesdam II Sriwijaya'.Jenderal Andika Perkasa mengungkapkan, pihaknya telah menerima informasi adanya dugaan penarikan uang insentif tenaga kesehatan pada Selasa (4/1/2022).Selanjutnya, Jenderal Andika Perkasa langsung memerintahkan penyidik TNI untuk melakukan penyelidikan terhadap informasi ini.""Saya baru dapat info di atas kemarin,"" kata Andika.Diketahui, Pemerintah Provinsi Sumatera Selatan memberikan uang insentif kepada para tenaga kesehatan di bawah naungan Kesdam, Komando Daerah Militer II Sriwijaya.Namun, uang insentif yang sudah diberikan terkait penanganan Covid-19 itu diminta dikirim balik ke rekening Kesdam II Sriwijaya tanpa alasan jelas.”Kami mendapatkan uang insentif itu dari Pemprov Sumsel yang disalurkan melalui Kesdam II Sriwijaya. Uang itu ditransfer ke rekening pribadi pada 28 Desember.Tetapi, pada 30 Desember, kami diminta mentransfer balik uang itu ke rekening Kesdam II Sriwijaya,” ujar narasumber Kompas yang meminta tidak disebut namanya, Minggu (2/1/2022).”Perintah untuk mentransfer balik disampaikan kepada komandan di pos kesehatan tempat kami bertugas.Tidak ada penjelasan kenapa uang harus ditransfer balik,” imbuhnya.","K|a|m|i|s|,| |6| |J|a|n|u|a|r|i| |2|0|2|2| |1|7|:|5|5","J|e|n|d|e|r|a|l| |A|n|d|i|k|a| |P|e|r|k|a|s|a| |T|u|r|u|n| |T|a|n|g|a|n| |L|a|g|i|,| |K|a|l|i| |i|n|i| |S|e|l|i|d|i|k|i| |A|d|u|a|n| |P|a|r|a| |N|a|k|e|s| |K|e|s|d|a|m| |I|I| |S|r|i|w|i|j|a|y|a"
