content,date,title
"Dia diterbangkan mengggunakan Pesawat Wings ATR 72-600 PK-WJL dan dijaga ketat. 3. Tangkap Dua Oknum Polisi Jual Amunisi ke  KKB Papua Dua oknum polisi yang diduga akan menjual amunisi ke  Kelompok Kriminal Bersenjata (KKB)  Papua, inisial JPO dan AS ditangkap  Satgas Nemangkawi , Rabu (27/10/2021). Dari tangan kedua oknum polisi tersebut,  Satgas Nemangkawi  menyita barang bukti berupa uang, ponsel, KTP hingga amunisi yang diduga akan dijual kepada  KKB Papua . Kedua oknum polisi itu saat ini sedang menjalani pemeriksaan secara intensif di Polres Nabire. Sebelumnya, keduanya ditangkap di wilayah Kabupaten Nabire. Kepala Satgas Gakum Nemangkawi Kombes Pol Faisal Ramadhani membenarkan informasi penangkapan terhadap kedua oknum polisi itu. ""Iya lagi pemeriksaan. Lagi dilakukan pemeriksaan,"" kata Faisal saat dikonfirmasi, Jumat (29/10/2021). Saat ini, pihaknya masih belum menjelaskan lebih lanjut status kedua anggota Polri tersebut. ""Sementara lagi pemeriksaan. Belum digelar perkara,"" tukasnya. (*)","Kamis, 6 Januari 2022 14:51",Akankah KKB Papua Menyerah Bertambah? Satgas Nemangkawi Sedang Persiapkan Cara Operasi Baru
"Terjemahan  Ya Robbi Sholli ""Ya Allah, tetapkanlah limpahan rahmat kepada Nabi Muhammad - Ya Allah, tetapkanlah limpahan rahmat dan salam kepadanya."" ""Ya Allah sampaikanlah kepadanya sebagai perantara - Ya Allah, khususkanlah kepadanya dengan keutamaan."" ""Ya Allah, tetapkanlah limpahan rahmat kepada Nabi Muhammad - Ya Allah, tetapkanlah limpahan rahmat dan salam kepadanya."" ""Ya Allah, anugerahkanlah keridhaan kepada sahabatnya - Ya Allah, anugerahkanlah keridhaan kepada keturunannya."" ""Ya Allah, anugerahkanlah keridhaan kepada para guru - Ya Allah, rahmatilah orang-orang tua kami."" ""Ya Allah, tetapkanlah limpahan rahmat kepada Nabi Muhammad - Ya Allah, tetapkanlah limpahan rahmat dan salam kepadanya."" ""Ya Allah rahmatilah kami semua - Ya Allah, rahmatilah semua orang islam."" ""Ya Allah, ampunilah semua orang yang berbuat dosa - Ya Allah, janganlah Engkau putuskan harapan kami."" ""Ya Allah, tetapkanlah limpahan rahmat kepada Nabi Muhammad - Ya Allah, tetapkanlah limpahan rahmat dan salam kepadanya."" ""Ya Allah, wahai dzat yang maha Mendengar doa kami - Ya Allah, sampaikan kami ziarah ke makamnya."" ""Ya Allah, sinarilah kami dengan nur-Nya - Ya Allah, aku selalu mengharap pemeliharaan dan keamanan-Mu."" ""Ya Allah, tetapkanlah limpahan rahmat kepada Nabi Muhammad - Ya Allah, tetapkanlah limpahan rahmat dan salam kepadanya."" ""Ya Allah, tempatkanlah kami dalam surga-Mu - Ya Allah, selamatkanlah kami dari siksa-Mu."" ""Ya Allah, anugerahilah kematian kami dengan syahid - Ya Allah, liputilah kehidupan kami dengan penuh kebahagiaan."" ""Ya Allah, tetapkanlah limpahan rahmat kepada Nabi Muhammad - Ya Allah, tetapkanlah limpahan rahmat dan salam kepadanya."" Ya Allah, balaslah kebaikan orang yang berbuat kebaikan - Ya Allah, hindarkanlah dari semua orang yang menyakiti."" ""Ya Allah, akhirilah kami dengan mendapat syafaat Nabi Muhammad - Ya Allah, tetapkanlah limpahan rahmat dan salam kepada Nabi Muhammad."" ""Ya Allah, tetapkanlah limpahan rahmat kepada Nabi Muhammad - Ya Allah, tetapkanlah limpahan rahmat dan salam kepadanya.""","Kamis, 6 Januari 2022 11:48","Lirik Sholawat Ya Robbi Sholli - Habib Syech Lengkap Tulisan Arab, Latin dan Terjemahan"
"3. Doa Keselamatan Dua اللَّهُمَّ إنِّي أَسْأَلُكَ العَفْوَ وَالعَافِيَةَ فِي الدُّنْيَا وَالآخِرَةِ، اللَّهُمَّ إنِّي أَسْأَلُكَ العَفْوَ وَالعَافِيَةَ فِي دِينِي وَدُنْيَايَ وَأَهْلِي وَمَالِي، اللَّهُمَّ اسْتُرْ عَوْرَاتِي، وَآمِنْ رَوْعَاتِي، اللَّهُمَّ احْفَظْنِي مِنْ بَيْنَ يَدَيَّ، وَمِنْ خَلْفِي، وَعَنْ يَمِينِي، وَعَنْ شِمَالِي، وَمِنْ فَوْقِي، وَأَعُوذُ بِعَظَمَتِكَ أَنْ أُغْتَالَ مِنْ تَحْتِي Allahumma inni as-alukal ‘afwa wal ‘afiyata fid dunya wal akhiroh. Allahumma inni as-alukal a’fwa wal ‘afiyata fi dini wa dunyaya wa ahli wa mali. Allahummastur ‘auroti wa amin row’ati. Allahummahfadzni min baini yadayya wa min kholfi wa min yamini wa ‘an syimali wa min fauqi wa a’uzubika bi ‘adzamatika an ughtala min tahti. “Ya Allah, sesungguhnya aku memohon ampunan dan kesehatan yang prima di dunia dan akhirat. Ya Allah, sesungguhnya aku memohon ampunan dan kesehatan yang prima dalam urusan agamaku, duniaku, keluargaku dan hartaku. Ya Allah, tutupilah auratku (aib dan kejelekan) dan tenangkanlah aku dari rasa takut. Ya Allah, jagalah aku dari arah muka, belakang, kanan, kiri dan dari atasku, dan aku berlindung dengan kebesaran-Mu, agar aku tidak dihancurkan dari bawahku.” 4. Doa Perlindungan أَللَّهُمَّ عَالِمَ الْغَيْبِ وَالشَّهَادَةِ فَاطِرَ السَّمَاوَاتِ وَاْلأَرْضِ، رَبَّ كُلِّ شَيْءٍ وَمَلِيْكَهُ، أَشْهَدُ أَنْ لآ إِلَـهَ إِلاَّ أَنْتَ، أَعُوْذُ بِكَ مِنْ شَرِّ نَفْسِيْ، وَمِنْ شَرِّ الشَّيْطَانِ وَشِرْكِهِ، وَأَنْ أَقْـتَرِفَ عَلَى نَفْسِيْ سُوْءًا أَوْ أَجُرُّهُ إِلَى مُسْلِمٍ “Allahumma ‘aalima l-ghoibi wa sy-syahaadati faathiro s-samaawaati wa l-ardh, robba kulli syai-‘in wa maliikah, asy-hadu an laa ilaaha illa Anta, a-‘uudzu bika min syarri nafsii, wa min syarri sy-syaithooni wa syirkih, wa an-aqtarifa ‘alaa nafsii suu-‘an au ajurruhu ilaa muslim.” (Dibaca pagi dan sore 1x) “Ya Allah Yang Mahamengetahui yang ghaib dan yang nyata, wahai Robb Pencipta langit dan bumi, Robb atas segala sesuatu dan Yang Merajainya. Aku bersaksi bahwa tidak ada iIah (yang berhak diibadahi dengan benar) kecuali Engkau. Aku berlindung ke­pada-Mu dari kejahatan diriku, syaitan dan sekutu­nya, (aku berlindung kepada-Mu) dari berbuat kejelekan atas diriku atau mendorong seorang muslim kepadanya.” (H.R. at-Tirmizi dan Abu Daud)","Kamis, 6 Januari 2022 06:28","Doa Pagi Hari Beserta Tulisan Arab dan Terjemahan, Keutamaan agar Diberikan Perlindungan"
"Dedik Setiawan, Kushedya Hari Yudo, dan Rizky Dwi masih menjalani karantina usai membela timnas Indonesia di Piala AFF 2020. ""Kami tetap mempersiapkan pemain yang ada dengan sebaik mungkin untuk laga selanjutnya,"" tegas Almeida. Ditahan imbang Persikabo 1973 membuat Arema FC hanya mampu menyamai poin yang diraih oleh Persib Bandung yaitu 34 poin. Singo Edan sendiri naik ke peringkat kedua klasemen sementara  BRI Liga 1 2021 . Hasil Skor Persebaya vs Bali United Persebaya Surabaya berhasil melibas Bali United di Stadion I Gusti Ngurah Rai, Rabu (5/1/2022) malam. Tim besutan  Aji Santoso  berhasil mencukur Serdadu Tridatu dengan skor 3-1. Persebaya berhasil mencetak tiga gol lewat Samsul Arif (4'), Bruno Moreira (64') dan Marselino Ferdinan (74'). Sementara Bali United hanya mampu membalas lewat satu gol yang dicetak oleh Eber Bessa (14'). Terkait kemenangan ini, pelatih Persebaya  Aji Santoso  membeberkan resep kemenangannya. Aji menyebut kunci timnya bisa meraih kemenangan dengan skuad yang pincang, tidak diperkuat enam pemainnya, karena ia memberikan motivasi khusus sebelum laga. ""Saya memberi motivasi pada pemain, siapapun yang bermain tidak boleh mengubah warna bermainan atau cara bermain Persebaya,"" ucap Aji Santoso usai laga. ""Dan ini merupakan kesempatan buat pemain-pemain yang selama ini belum main dan sekarang ada kesempatan main. Saya cuma minta satu, jawab kesempatan ini dengan penampilan yang bagus,"" tambahnya. Salah satu pemain yang diberikan kesempatan pada laga ini adalah M Syaifuddin dan Samsul Arif Munip.","Kamis, 6 Januari 2022 07:53","Hasil dan Klasemen BRI Liga 1 2021: Arema FC Imbang, Persebaya Menang, Bajol Ijo Pangkas Jarak"
"3. Doa Keselamatan Dua اللَّهُمَّ إنِّي أَسْأَلُكَ العَفْوَ وَالعَافِيَةَ فِي الدُّنْيَا وَالآخِرَةِ، اللَّهُمَّ إنِّي أَسْأَلُكَ العَفْوَ وَالعَافِيَةَ فِي دِينِي وَدُنْيَايَ وَأَهْلِي وَمَالِي، اللَّهُمَّ اسْتُرْ عَوْرَاتِي، وَآمِنْ رَوْعَاتِي، اللَّهُمَّ احْفَظْنِي مِنْ بَيْنَ يَدَيَّ، وَمِنْ خَلْفِي، وَعَنْ يَمِينِي، وَعَنْ شِمَالِي، وَمِنْ فَوْقِي، وَأَعُوذُ بِعَظَمَتِكَ أَنْ أُغْتَالَ مِنْ تَحْتِي Allahumma inni as-alukal ‘afwa wal ‘afiyata fid dunya wal akhiroh. Allahumma inni as-alukal a’fwa wal ‘afiyata fi dini wa dunyaya wa ahli wa mali. Allahummastur ‘auroti wa amin row’ati. Allahummahfadzni min baini yadayya wa min kholfi wa min yamini wa ‘an syimali wa min fauqi wa a’uzubika bi ‘adzamatika an ughtala min tahti. “Ya Allah, sesungguhnya aku memohon ampunan dan kesehatan yang prima di dunia dan akhirat. Ya Allah, sesungguhnya aku memohon ampunan dan kesehatan yang prima dalam urusan agamaku, duniaku, keluargaku dan hartaku. Ya Allah, tutupilah auratku (aib dan kejelekan) dan tenangkanlah aku dari rasa takut. Ya Allah, jagalah aku dari arah muka, belakang, kanan, kiri dan dari atasku, dan aku berlindung dengan kebesaran-Mu, agar aku tidak dihancurkan dari bawahku.” 4. Doa Perlindungan أَللَّهُمَّ عَالِمَ الْغَيْبِ وَالشَّهَادَةِ فَاطِرَ السَّمَاوَاتِ وَاْلأَرْضِ، رَبَّ كُلِّ شَيْءٍ وَمَلِيْكَهُ، أَشْهَدُ أَنْ لآ إِلَـهَ إِلاَّ أَنْتَ، أَعُوْذُ بِكَ مِنْ شَرِّ نَفْسِيْ، وَمِنْ شَرِّ الشَّيْطَانِ وَشِرْكِهِ، وَأَنْ أَقْـتَرِفَ عَلَى نَفْسِيْ سُوْءًا أَوْ أَجُرُّهُ إِلَى مُسْلِمٍ “Allahumma ‘aalima l-ghoibi wa sy-syahaadati faathiro s-samaawaati wa l-ardh, robba kulli syai-‘in wa maliikah, asy-hadu an laa ilaaha illa Anta, a-‘uudzu bika min syarri nafsii, wa min syarri sy-syaithooni wa syirkih, wa an-aqtarifa ‘alaa nafsii suu-‘an au ajurruhu ilaa muslim.” (Dibaca pagi dan sore 1x) “Ya Allah Yang Mahamengetahui yang ghaib dan yang nyata, wahai Robb Pencipta langit dan bumi, Robb atas segala sesuatu dan Yang Merajainya. Aku bersaksi bahwa tidak ada iIah (yang berhak diibadahi dengan benar) kecuali Engkau. Aku berlindung ke­pada-Mu dari kejahatan diriku, syaitan dan sekutu­nya, (aku berlindung kepada-Mu) dari berbuat kejelekan atas diriku atau mendorong seorang muslim kepadanya.” (H.R. at-Tirmizi dan Abu Daud)","Kamis, 6 Januari 2022 06:27",4 Bacaan Doa Pagi Hari Beserta Tulisan Arab dan Terjemahan
"SURYA.CO.ID, JEMBER -  Kadar phosphat/fosfat di  Sungai Bedadung  Jember melebihi ambang normal baku mutu. Hal tersebut terungkap dari hasil penelitian terhadap sampel air di  Sungai Bedadung  yang dilakukan oleh  Tim Ecoton  (Ecological Observation & Wetland Conservation) yang dibantu E-Healthy (environmental health community) komunitas pecinta lingkungan Fakultas Kesehatan Masyarakat Universitas Jember. Tim Ecoton melakukan ekspedisi sungai di sejumlah sungai di Jawa Timur. Mulai 5 Januari hingga 7 Januari nanti,  Tim Ecoton  melakukan Ekspedisi  Sungai Bedadung , sungai ikon Kabupaten Jember sekaligus salah satu DAS besar di Jember. Rabu (5/1/2022),  Tim Ecoton  dan E-Healthy memulai ekspedisi  Sungai Bedadung  di titik perbatasan Kelurahan Mangli, Kecamatan Kaliwates dan Desa Ajung, Kecamatan Ajung di Jl Otto Iskandardinata, Jember. Ada tiga titik lokasi pengambilan sampel air di tempat tersebut. Hasilnya menunjukkan, ada kandungan kimia dalam air sungai yang menunjukkan di atas baku mutu air, yakni phosphat/fosfat. Kadar fosfat air sungai di Indonesia harusnya tidak boleh lebih dari 0,02 ppm, namun di  Sungai Bedadung  di wilayah Ajung dan Mangli mencapai 0,4 ppm atau dua kali lipat dari baku mutu air kelas II sesuai PP 22/2021 Tentang Penyelenggaran Lingkungan Hidup. ""Terlihat kandungan fosfatnya melebihi baku mutu air,"" ujar Peneliti Air Ecoton,  Eka Chlara Budiarti . Selain meneliti baku mutu fosfat, tim juga meneliti kandungan nitrat, klorin, juga banyaknya timbulan sampah serta mikroplastik. Dari pengujian sampel di hari pertama, ada beberapa kandungan dalam air yang melebihi baku mutu yakni fosfat, klorin dan sampah. Kandungan fosfat mencapai 0,4 ppm, sedangkan klorin mencapai 0,30 mg/L padahal baku mutunya hanya 0,03 mg/L. ""Untuk sampah juga di atas baku mutu, karena seharusnya nihil sampah. Namun kami temukan banyak sampah di sungai,"" tegas Chlara. Meski ada beberapa kandungan kimia di atas baku mutu, masih ada hal yang di bawah baku mutu yakni kandungan nitrat, nitrit, juga TDS (total dissolved solid). Sedangkan pH air sesuai dengan baku mutu yakni 6,43 mg/L, dan kadar baku mutunya adalah 6 - 9 mg/L. ""Kali Bedadung sama dengan sungai-sungai di Pulau Jawa selalu dipenuhi sampah, terutama sampah plastik, 80 persen sampah yang terapung di Bedadung adalah jenis sampah tas kresek tak bermerek. Sedangkan untuk sampah saset jenis yang paling banyak dijumpai adalah bungkus makanan dan minuman,"" imbuh Chlara. Direktur Eksekutif Ecoton,  Prigi Arisandi  menambahkan, pihaknya juga meneliti kandungan mikroplastik di  Sungai Bedadung . Tim telah mengambil sampel, dan nantinya akan diteliti di laboratorium Ecoton. ""Apakah ada kandungan mikorplastiknya atau tidak. Meskipun indikatornya ada, karena kami menemukan pohon plastik di sekitar sungai, bahkan saat mengambil sampel juga ada sampah yang terapung-apung. Sampah plastik juga ditemukan di sekitar sungai,"" ujar Prigi.","Kamis, 6 Januari 2022 09:18","Hasil Penelitian Tim Ecoton: Kadar Fosfat, Klorin dan Sampah di Sungai Bedadung Jember Tidak Wajar"
"SURYA.CO.ID -  Berikut ini profil dan biodata  Delta Hesti ,  istri Tom Liwafa  yang jadi salah satu  Crazy Rich Surabaya .  Sosok  Delta Hesti  mulai disorot sejak kepergian Vanessa Angel dan Bibi Andriansyah yang meninggal dunia karena kecelakaan pada Kamis (4/11/2021).  Saat itu, Delta Hesti menjadi orang pertama yang menyelamatkan dan mengurus anak Vanessa Angel, Gala Sky.  Lantas, siapa sosok  Delta Hesti ? Dijuluki  Crazy Rich Surabaya , wanita kelahiran 25 November 1991 ini ternyata menjalani kehidupan yang tak mudah. Dalam tayangan di kanal Youtube Trans TV acara Rumpi No Secret, Delta Hesti mengaku hidupnya serba kesulitan sejak kecil. Bahkan  Delta Hesti  sempat hidup berpindah-pindah dari Nganjuk, Malang, Jakarta, dan terakhir Surabaya. Di usia empat tahun, Delta Hesti nyaris jadi gelandangan. ""Ibuku lagi hamil besar, naik bemo, terus enggak punya rumah. Alhamdulillah ada satu orang yang baik, Kita tidur di rumah kosong. (Delta Hesti) umur empat tahun,"" ungkap  Delta Hesti . Tak cuma itu, Delta Hesti juga terpaksa tak melanjutkan sekolahnya hingga ke jenjang yang lebih tinggi. Delta Hesti hanya mengenyam pendidikan hingga lulus sekolah dasar (SD). ""Mama Kamu sempat kerja mulung?"" tanya Feni Rose. ""Ibuku pemulung, jadi ART,"" jawab Delta Hesti. ""Sekolah Kamu sampai SD?"" tanya Feni Rose lagi.","Kamis, 6 Januari 2022 09:30","Biodata Delta Hesti Istri Tom Liwafa Crazy Rich Surabaya, Dulu Pernah jadi Pengamen di Siola"
"SURYA.CO.ID, SUMEDANG  - Sejumlah fakta terungkap dalam kasus  penyekapan bocah piatu  berusia 5 tahun di  Sumedang , Jawa Barat, termasuk sosok penyekapnya. Penyekapan itu terungkap setelah rumah di RT 04/10 Perumahan Anggrek Regency, Kelurahan Situ, Kecamatan Sumedang Utara, Kabupaten Sumedang, Jawa Barat. yang dia tempati nyaris terbakar. Bocah berinisial R itu ditemukan warga saat berusaha memadamkan api.  Tampak R merintih meminta tolong dalam kondisi mengkhawatirkan, kedua kakinya juga terikat rantai dengan ujung lain rantai itu diikatkan ke ranjang besi. Kedua tangannya juga terikat rantai yang ujung rantainya diikatkan ke pelek mobil.   Baca juga:  Pelaku Penculikan Balita di Sidotopo Surabaya Ditindih Bangku, Videonya Beredar, Ini Kata Polisi Bukan hanya itu, ditemukan dalam kondisi lemah karena diduga disekap sang pemilik rumah. Berikut fakta-faktanya:  1. Kompor tak dimatikan Kebakaran di rumah itu diduga dipicu karena kompor yang tak dimatikan pemiliknya pada Rabu (5/1/2022).  Saat itu, Ketua RT 04, Toni S Liman, hampir sampai ke Sumedang dalam perjalanan dari Cirebon, ketika sekuriti menghubungi telepon genggamnya. Sang sekuriti mengabarkan ada sebuah rumah mengeluarkan kepulan asap pekat tanda kebakaran kepadanya. Kepada sekuriti melalui telepon itu, Toni memerintahkan agar sekuriti bersama warga segera melakukan pemadaman manual, sambil menunggu Toni memberi kabar kepada Bhabinkamtibmas Polsek Sumedang Utara dan kepada pemadam kebakaran. Sekuriti kemudian menghimpun warga untuk segera bertindak. Namun, gerbang rumah dalam keadaan digembok.","Kamis, 6 Januari 2022 09:41",TERUNGKAP Sosok Penyekap yang Rantai Bocah Piatu ke Ranjang Besi hingga Nyaris Terbakar di Sumedang
"SURYA.CO.ID, SIDOARJO –  Program UHC (Universal Health Coverage) yang digelorakan Pemkab Sidoarjo pada pertengahan 2021, terhenti di akhir tahun. Per 1 Januari 2022, program jaminan kesehatan itu tidak lagi disandang oleh Kabupaten Sidoarjo. Dampaknya, belakangan ini banyak sekali warga yang mengeluh kesulitan mendapat pelayanan kesehatan. Persoalannya pun beragam, ada yang kartunya tidak bisa difungsikan saat di rumah sakit, ada yang kesulitan mengurus SKTM (surat keterangan tidak mampu) dan sebagainya. “Keluhan-keluhan itu banyak sekali muncul di masyarakat, utamanya masyarakat kurang mampu yang berobat pakai PBID (Penerima Bantuan Iuran Daerah) berupa BPJS KIS,” kata Anggota Komisi D  DPRD Sidoarjo ,  Bangun Winarso  dalam hearing bersama Dinas Kesehatan dan Dinas Sosial di gedung  DPRD Sidoarjo , Rabu (5/1/2022). Persoalan lain yang muncul dalam hearing itu, adalah kurang akuratnya data kependudukan di Sidoarjo. Khususnya data warga miskin atau warga yang berhak menerima fasilitas kesehatan gratis dari pemerintah. “UHC sudah tidak berlaku sejak akhir tahun kemarin, harusnya Dinas Kesehatan bergerak cepat memperbarui sistem layanannya kepada masyarakat. Bukan menunggu banyak keluhan seperti ini baru bergerak,” timpal  Abdillah Nasih , Ketua Fraksi PKB yang juga anggota Komisi D  DPRD Sidoarjo . Persoalan dan keluhan-keluhan masyarakat lainnya juga disampaikan beberapa anggota dewan. Hampir sama, masyarakat miskin banyak yang bingung ketika berobat ke rumah sakit, padahal mereka harusnya dicover menggunakan dana APBD Sidoarjo. Ketua Komisi D  DPRD Sidoarjo ,  Dhamroni Khudlori  berulang kali menegaskan dalam rapat tersebut, dihentikannya UHC bukan berarti menghentikan layanan kesehatan untuk masyarakat. Utamanya masyarakat miskin. “Hanya mengubah sistem atau mekanismenya saja. Nah, proses pembuatan SKTM itu banyak dikeluhkan karena sulit, makanya kami minta pemerintah mempermudah itu. Kalau ada warga yang sakit, harus tetap mendapat pelayanan di rumah sakit, suratnya bisa menyusul,” kata Dhamroni. Politisi PKB ini menyebut, banyaknya keluhan dari masyarakat itulah yang menjadi alasan Komisi D Mengundang Dinas Kesehatan dan Dinas Sosial untuk membahas skema layanan kesehatan ini. Khususnya layanan kesehatan untuk masyarakat miskin di Sidoarjo. Sementara menurut Kepala Dinas Kesehatan Sidoarjo,  Syaf Satriawarman , UHC tidak dihentikan tapi sementara sedang dievaluasi. “Nah selama proses evaluasi ini sistem pelayanan kesehatan mengacu pada JKMM (Jaminan Kesehatan Masyarakat Miskin),” ungkap dokter Syaf. Dinkes punya alokasi dana sekira Rp 15 miliar untuk program itu. Dan dana tersebut yang dipakai untuk melayani masyarakat miskin yang butuh layanan kesehatan. “Yang kartunya sudah tidak aktif, bisa kita bantu untuk diaktifkan lagi supaya tetap bisa mendapat pelayanan kesehatan dari pemerintah,” lanjutnya. Selain itu, dalam hearing juga disepakati untuk mengubah Perbup (peraturan bupati) terkait layanan kesehatan tersebut. Karena dalam aturan selama ini, pelayanan hanya bisa dilakukan di RSUD Sidoarjo, padahal jika semua harus ke RSUD, tentu merepotkan masyarakat. Dan itu juga yang banyak dikeluhkan. “Kami juga sudah sepakat untuk melakukan MoU dengan empat rumah sakit swasta di Sidoarjo dalam program layanan kesehatan ini. Semoga dalam waktu dekat ini semua bisa terealisasi, supaya layanan kesehatan bagi masyarakat miskin tidak hanya tersentra di RSUD Sidoarjo,” ujarnya.","Kamis, 6 Januari 2022 09:43","Program UHC Dihentikan, Layanan Kesehatan di Sidoarjo Banyak Dikeluhkan Warga, Dinkes Jawab Begini"
"""Semoga saya bisa menjawab atau memberikan suatu yang baik untuk Bonek dan masyarakat  Surabaya ,"" tambah pemain 17 tahun tersebut. Biodata  Marselino Ferdinan Marselino Ferdinan lahir di Jakarta pada 9 September 2004. Pemain berusia 17 tahun ini memiliki postur tinggi 176 cm. Pemain muda ini sudah melakoni dua laga bersama Persebaya di turnamen pramusim Piala Menpora 2021. Marselino Ferdinan adalah adik dari gelandang Persebaya, Oktafianus Fernando. Awal Karir Marselino Ferdinan mengawali karier sepak bola di Persebaya Junior. Dia tergabung dalam skuad Persebay U-16 pada 2020. Berkat performanya yang gemilang di lapangan hijau, marselino berhasil dipromosikan ke tim senior Persebaya. Di Persebaya sendiri Marselino sudah melakoni dua laga di turnamen Piala Menpora 2021 Timnas U-16 Marselino Ferdinan merupakan bagian dari Tim Nasional Indonesia U-16. Marselino sudah menunjukkan permainannya bersama timnas Indonesia U-16 di kualifikasi Piala Asia U-16 2020.","Kamis, 6 Januari 2022 09:06","Biodata Marselino Ferdinan: Bintang Muda Persebaya Surabaya, Direstui Aji Santoso ke Luar Negeri"
"SURYA.CO.ID, MADIUN -  Kepala Dinas Pendidikan Kota Madiun,  Lismawati  mengimbau kepada para pelajar di Kota Madiun untuk tetap menjaga protokol kesehatan (Prokes) selama libur semester ganjil tahun akademik 2021/2022. Lismawati menyebut, saat ini para pelajar TK, SD dan SMP di Kota Madiun memang sedang libur selama sepekan. Jadwal ini diundur dari jadwal semula, yaitu mulai 24 Desember 2021 hingga 2 Januari 2022, menjadi tanggal 4 hingga 10 Januari 2022. ""Anak-anak ini sudah mulai libur semesteran. Libur semester ganjil ini diundur untuk pencegahan  penularan Covid-19 ,"" kata  Lismawati , Kamis (6/1/2022). Menurut  Lismawati , momen libur sekolah ini akan dimanfaatkan orang tua untuk mengajak jalan-jalan anaknya, termasuk ke luar kota. ""Untuk itu sengaja kami undur biar tidak bersamaan dengan yang lain. Untuk mengantisipasi penularan,"" jelasnya Lebih lanjut,  Lismawati  memastikan pergeseran jadwal libur ini tidak mengganggu hari efektif pembelajaran. ""Masih sesuai kalender akademik. Jumlah hari efektifnya pun sama,"" tambahnya. Dindik Kota Madiun, lanjut  Lismawati  memang sangat berhati-hati dalam mengambil langkah demi mencegah terjadinya  penularan Covid-19  di kalangan pelajar. Saat ini, Pemkot Madiun juga sedang menggenjot  vaksinasi Covid-19  bagi para pelajar usia 6-11 tahun. ""Untuk usia 6 sampai 11 tahun capaiannya sudah 45 persen. Sedangkan untuk usia 12 tahun ke atas sudah hampir 100 persen. Masih ada beberapa siswa yang tidak bisa ikut divaksin karena sakit,"" kata dia.","Kamis, 6 Januari 2022 09:27","Cegah Penularan Covid-19 Saat Liburan, Pemkot Madiun Undur Libur Sekolah Semester Ganjil"
"SURYA.co.id, -  Berikut  Berita Persebaya Populer Hari Ini,  Bajol Ijo menang 3-1 lawan Bali United, pelatih  Aji Santoso  beber kunci kemenangan. Seperti diketahui,  Persebaya Surabaya  berhasil menumbangkan perlawanan Bali United pada lanjutan laga  BRI Liga 1 2021 , Rabu (5/1/2022) malam.  Bermain tanpa sejumlah pemain pilar, Taisei Marukawa Cs tampil efektif dan meraih tiga poin penuh. Sementara itu, Pelatih  Persebaya Surabaya   Aji Santoso  menyebutkan kunci kemenangan anak asuhnya atas Bali United. Berikut Selengkapnya. Persebaya  Surabaya  Libas Bali United Persebaya  Surabaya  berhasil menuntaskan perlawanan Bali United di Stadion I Ngurah Rai, Bali. Bermain cepat dan terbuka, kedua tim saling bertukar serangan sejak menit pertama. Persebaya berhasil mencetak tiga gol lewat Samsul Arif (4'), Bruno Moreira (64') dan Marselino Ferdinan (74'). Sementara Bali United hanya mampu membalas lewat satu gol yang dicetak oleh Eber Bessa (14'). Hasil Skor  Persebaya vs Bali United  berakhir 3-1. Kemenangan ini membuat  Persebaya Surabaya  berhasil menempel tetangga yaitu Arema FC di papan klasemen sementara. Taisei Marukawa Cs saat ini masih tetap di posisi keempat dengan total 33 poin, hanya terpaut 1 poin dari Arema FC yang sebelumnya hanya mampu bermain imbang tanpa gol lawan Persikabo 1973.  Sementara Bali United yang menelan kekalahan harus tetap berada di posisi kelima dengan 29 poin.","Kamis, 6 Januari 2022 05:45","Berita Persebaya Populer Hari Ini: Libas Bali United 3-1, Aji Santoso Beber Kunci Kemenangan"
"SURYA.CO.ID, TULUNGAGUNG -  Jumlah kecelakaan lalu lintas selama Operasi Lilin Semeru 2021 di Kabupaten Tulungagung meningkat tajam. Jika di tahun 2020 hanya terjadi 9 kecelakaan, tahun 2021 terjadi 28 kecelakaan. Jumlah korban dan fatalitas pun mengalami peningkatan dari 23 luka ringan di 2020, kini menjadi 43 luka ringan dan 1 meninggal dunia. ""Ada satu korban meninggal dunia pada Operasi Lilin Semeru 2021 di Tulungagung. Sementara tahun sebelumnya tidak ada,"" terang Kasat Lantas Polres Tulungagung,  AKP Muhammad Bayu Agustyan , Kamis (6/1/2022). Korban meninggal dunia terjadi di black spot, di Jalan Raya Rejotangan pada kecelakaan antara mobil dan sepeda motor. Dari seluruh kecelakaan, 80 persen melibatkan sepeda motor dan 20 persen melibatkan mobil. Para pengendara pula yang banyak memicu kecelakaan karena kelalaian saat di jalan. ""Mayoritas terjadi karena kelalaian pengendara dan faktor manusia. Seperti melewati marka jalan, mendahului dari kiri, menyeberang tanpa tengok kanan-kiri,"" ungkap Bayu. Seluruh pengendara yang kecelakaan tidak ada yang di bawah umur. Namun di antara mereka ada yang belum punya Surat Izin Mengemudi (SIM). Tingginya angka kecelakaan ini karena aktivitas warga mulai normal di akhir 2021 kemarin. ""Tahun 2020 lalu kita masih PSBB (Pembatasan Sosial Berskala Besar), sehingga mobilitas warga masih terbatas. Tahun 2021 ini semua mulai kembali normal,"" tutur Bayu. Bayu mengingatkan masyarakat untuk hati-hati dan meningkatkan kedisiplinan berlalu lintas. Sebab mobilitas warga kembali pulih setelah lama terjadi pembatasan karena pandemi Covid-19.","Kamis, 6 Januari 2022 09:53",Jumlah Kecelakaan Lalu Lintas dan Fatalitas Selama Operasi Lilin 2021 di Tulungagung Meningkat
