content
"Wasiat tersebut adalah Adjie yang menitipkan anak-anaknya kepada Rico Ceper.""Daddy waktu itu cuma bilang waktu lagi istirahat (break) di football dia bilang Om Rico apa kabar sehat? sehat! Om Adjie? Iya sehat ya eeee titip-titip anak gue ya, "" ungkap Rico.""Loh kenapa titip anak?, "" sambungnya.""Ya maksudnya biar silaturahmi kita gak putus katanya, "" lanjutnya.""Oh yang ada juga gue yang titipin anak ke Om Adjie kan Om Adjie udah di DPR MPR lebih sukses aku bilang gitu, "" terusnya.""Ya lah pokoknya anak kita silaturahmi jangan putus ya Co katanya, "" pungkas Rico Ceper.Setelah itu peluit wasit berbunyi menandakan babak kedua pertandingan sepak bola mereka dimulai.Artikel ini telah tayang di Tribunkalteng.com dengan judul Pesan Penting Adjie Massaid Soal Keanu Dibongkar Rico Ceper, Angelina Sondakh Ungkap Kisah Lama"
"Susunan pemain Persela vs PersebayaPerselaRio Agata, Demerson Costa, Gian Zola, Guilherme Batata, Kahar, Sandy Ferizal, Selwan Sinan, Syarif Wujianto, Ibrahim Musa, Ilham Fathoni, Radiansyah.Pelatih: Jafri SastraPersebayaErnando Ari, Ady Setiawan, Arif Satria, Alie Sesay, Reva Adi, Arizky Wahyu Satria, M Hidayat, Bruno Moreira, Oktafianus Fernando, Taisei Marukawa, Arsenio Valpoort.Pelatih: Aji Santoso"
"SURYA.co.id - Dalam Kitab Al-Hikam karya Ibnu Atha’illah al-Iskandari, diterangkan sebuah nasehat: 'Janganlah kalian saling mendeki, janganlah saling memarahi, janganlah saling menghindar. Jadilah kalian semua, wahai hamba Allah, sebagai saudara'.Pesan menjaga persaudaraan seperti yang disampaikan Ibnu Athaillah, banyak diulas di dalam Alquran maupun Hadis.Dan di negara kita sendiri, pesan tentang pentingnya menjaga persaudaraan, telah tegas direlevansikan dengan hubungan anak bangsa.Hal ini disampaikan oleh KH M Hasyim Asy’ari pada medio 1936 sebagai bentuk menyikapi perselisihan para ulama terkait khilafiyah dan furu’iyah (perbedaan pendapat).“Janganlah kalian jadikan perdebatan itu menjadi sebab perpecahan, pertengkaran dan permusuh-musuhan…. Ataukah kita teruskan perpecahan, saling menghina dan menjatuhkan; saling mendengki kembali kepada kesesatan lama? Padahal agama kita satu: Islam. Madzab kita satu: (Imam) Syafi’i. Daerah kita juga satu: Indonesia (waktu itu sebutannya, Jawa).”Nasehat-nasehat tersebut sangat jelas sebagai pengingat agar sesama mukmin menjaga ukhuwah (persaudaraan), yang hal ini bertujuan mempererat persaudaraan sesama mukmin maupun sesama generasi bangsa.Dalam Islam, momentum spirit persaudaraan sesama anak bangsa adalah saat menyatunya sahabat Anshar dengan Muhajirin.Pada saat itu, 12 Ramadhan tahun pertama setelah hijrah, Rasulullah SAW mempersaudarakan kedua kaum tersebut sebagai sesama saudara mukmin yang kemudian bersatu padu melawan kafir pada perang Khandaq.Potret persaudaraan mereka dijelaskan dalam kitab Shahih Bukhari hadis nomor 2704: 'Dari Anas r.a, dia berkata: Rasulullah SAW berangkat ke Khandaq (parit). Ketika itu orang-orang Muhajirin dan Anshar menggali di pagi yang dingin, di antara mereka tidak ada hamba sahaya yang bekerja demikian untuk mereka. Ketika beliau melihat kelelahan dan lapar pada mereka,'Beliau bersabda: 'Wahai Allah, sesungguhnya kehidupan itu adalah kehidupan akhirat, maka ampunilah orang-orang Anshar dan Muhajirin.'Mendengar sabda Rasulullah, mereka pun menjawab: 'Kami adalah orang-orang yang berbai’at kepada Muhammad untuk berjihad selama kita masih (hidup) selama-lamanya.'Dalam kehidupan di masa sekarang, seyogyanya potret persaudaraan yang telah dicontohkan pada bulan Ramadhan saat itu, dapat diteladani dengan baik demi kelangsungan negeri kita sendiri.Semangat perdamaian dan cinta kasih dalam bulan suci ini, akan menjadi investasi kebaikan yang besar bagi anak cucu kita kelak.Hikmah dari persaudaraan, bukan hanya menjadi modal sosial atau solidaritas yang bermanfaat bagi sesama manusia, namun juga bagian dari refleksi penghambaan diri pada Allah SWT melalui penerapan ibadah mu’amalah."
"SURYA.CO.ID, BANGKALAN – Krisis yang terjadi akibat pandemi Covid-19 dua tahun terakhir, yang paling diperlukan orang sekarang adalah pekerjaan. Pengangguran pun jadi hal yang harus dikikis, dan upaya itu makin intens dilakukan Dinas Perindustrian dan Tenaga Kerja (Disperinaker) Kabupaten Bangkalan.Caranya adalah setiap tahun menggelar Pelatihan Berbasis Kompetensi dan Sertifikasi. Dengan harapan, para pemegang kartu kuning atau kartu AK1 bisa memiliki kompetensi sesuai dengan bakat dan minatnya.Seperti Dini Nayunda Putri (22), warga Junok, Kelurahan Tunjung, Kecamatan Burneh. Dengan mendatangi Disperinaker yang berlokasi di Jalan Halim Perdana Kusuma itu, besar harapan dara lulusan SMA di tahun 2018 segera mendapatkan pekerjaan.“Saya ingin punya kompetensi dan semoga segera dapat kerjaan. Ini baru mendaftar program kejuruan computer designer. Karena selama ini menganggur, kuliah sudah selesai tetapi masih menunggu ijazah,” kta Dini ketika ditemui SURYA, Selasa (10/5/2022).Selain computer designer, Balai Latihan Kerja milik Disperinaker juga menyediakan kompetensi lainnya. Di antaranya pembekalan keterampilan otomotif, menjahit, las fillet welder SMAW 2FPB, hingga kelistrikan.Kepala Bidang Pelatihan Kerja dan Penempatan Tenaga Kerja Disperinaker Bangkalan, Hariyani Fitrianingsih mengungkapkan, sedikitnya ada 14 paket hingga 16 paket kejuruan yang diberikan secara gratis kepada para pencari kerja.“Persyaratannya yakni warga Bangkalan, tidak sedang menempuh pendidikan formal, tidak sedang bekerja, usai minimal 18 tahun dan maksimal berusia 35 tahun. Komposisi dalam pelatihan itu yakni 30 persen teori dan 70 persen praktik,” ungkap Hariayani.Ia menjelaskan, setiap program kejuruan mempunyai perbedaan jam pelajarannya. Semisal otomotif dengan durasi 300 jam pelajaran atau sekitar 38 hari. Sedangkan computer designer berdurasi 260 jam pelajaran atau sekitar 33 hari.“Kelas pelatihan dimulai setiap hari sejak pukul 07.00 WIB hingga pukul 15.00 WIB. Dengan tambahan bekal kompetensi, diharapkan bisa mendekati persyaratan yang dibutuhkan pihak penyedia kerja,” jelasnya.Selain memberikan pembekalan keterampilan, lanjut Hariyani, pihaknya juga memberikan perubahan pola pikir atau merubah mindset para pencari kerja bahwa tidak selama bekerja itu melamar pekerjaan di tempat usaha orang lain.“Namun bisa bekerja secara mandiri seperti berwirausaha sudah dikategorikan tidak menganggur. Ketika sudah selesai ikut pelatihan, harapannya selalu bisa mendapatkan pekerjaan atau membuka peluang kerja,” paparya.Ia menambahkan, pihaknya juga terus memantau para alumni setelah memberikan pelatihan. Pemantauan melalui telepon dilakukan setiap sebulan, tiga bulan, dan 6 bulan untuk memastikan ‘nasib’ alumni Balai Latihan Kerja usai mendapatkan pembekalan sesuai kompetensi masing-masing.Karena itu, Hariyani mengimbau kepada masyarakat Bangkalan yang butuh pekerjaan atau belum bekerja mendaftarkan diri ke Disperinaker Bangkalan. Dengan harapan bisa masuk database untuk diupayakan apabila sewaktu-waktu ada lowongan pekerjaan.""Kami sifatnya mendata para calon tenaga kerja yang mendaftar, jadi perkenalkan diri kepada kami jika belum bekerja. Sehingga kami bisa mengupayakan, ada link and match,” pungkasnya. ****"
"Dilansir dari Transfermarkt, Minggu, (10/4/2022), rencana untuk mendapatkan dua pemain Eropa merupakan jawaban atas derasnya kritikan Bonek terhadap Persebaya.Mengingat banyaknya pemain inti yang keluar meninggalkan Persebaya Surabaya di bursa transfer Liga 1 Indonesia.Di dalam YouTube official Persebaya Surabaya, Aji Santoso menjelaskan sudah mendekati dua pemain lagi.Dua pemain tersebut dikatakan Aji masuk dalam bidikan Persebaya untuk Liga 1 musim depan.Namun pihaknya masih belum bisa mengumumkan karena dua pemain ini masih membela klubnya yang saat ini masih bermain di Eropa.Aji Santoso juga sudah mengumumkan secara resmi ke media, bahwa Persebaya akan mulai melakukan latihan perdananya pada 9 Mei 2022 mendatang.“Yang pasti saya sudah berbicara ke manajemen bahwa latihan awal pada tanggal segitu,” kata Aji.Pada latihan perdana nanti, Aji bakal melihat talenta-talenta pemain muda yang memperkuat tim internal Bajol Ijo.“Akan ada uji coba dengan tim 18-20 tahun. Siapa tahu ada yang terselip atau terlewatkan,” tegasnya.Adapun, terdapat tiga pemain asing yang kini sedang dirumorkan menjadi incaran Persebaya Surabaya.Dua pemain asal Jepang yang bermain di Liga Montenegro yaitu Arihiro Sentoku (23) dan Sho Yamamoto yang berposisi sebagai penyerang sayap.Sedangkan satu pemain lainnya adalah pemain Sudan Selatan, William Akio (23).Siapa yang bakal memperkuat Persebaya Surabaya musim depan?Rekap Rumor Transfer Persebaya"
"SURYA.co.id, - Berikut ini Lirik Sholawat Ya Ala Baitin Nabi Assayyidil Arobi lengkap lirik arab, latin dan terjemahan Indonesia. Lirik Sholawat Ya Ala Baitin Nabiياال بيت النبی ۰ السيد العربیYâ Âla baitin-nabî Assayyidil ‘Arobîلکم مددت يدی ۰ ففرج کربLakum madadtu yadî Fafarrij kurobiياعزة ظهرت ۰ فی رحمة نشرتYâ ‘izzatan dhoharot Fî rohmatin nusyirotعلی القلوب بفيض الجود والمدد‘Alâl qulûbi bifaidlil jûdi wal madadiالسعد من خدمی ۰ مادمت خادمکمAssa’du min khodamî Mâ dumtu khôdimakumوالبسط حالی والأفراح طوع يدیWal basthu hâlî wal afrôhu thou’u yadî"
"SURYA.co.id | JAKARTA - Berikut ini biodata Machica Mochtar, seorang pedangdut yang menjadi korban tabrak lari angkot hingga membuatnya pingsan dan wajahnya memar-memar.Machica mengungkapkan, kejadian dirinya menjadi korban tabrak lari berlangsung pada 4 Februari 2022 saat mengendarai motor.Akibat ditabrak angkot tersebut, tubuh Machica terpental dari motor  dan langsung pingsan alias tidak sadarkan diri.Adapun lokasi tabrak lari berada di depan Komplek Deplu, kawasan Bintaro, Tangerang Selatan.""Saya mau menuju ke Deplu, persis di sana angkotnya nyalip ke kiri. Kalau nyalip harus di kanan kan, angkot itu ke kiri terus dia ngebut,"" ungkap Machica Mochtar kepada Kompas.com dalam sambungan telepon, Kamis (10/2/2022).Namun, Machica tidak sempat melihat detail angkot yang menyalipnya seperti informasi nomor polisi atau jurusan trayek angkot.""Enggak sempat lihat karena saya pingsan. Waktu saya ketabrak langsung pingsan,"" kata Machica.Ia ditolong warga setempat lalu dibawa ke Rumah Sakit Suyoto.Akan tetapi tidak bisa dirawat di ruang IGD lantaran kasus Covid-19 yang tengah melonjak.Akibat tabrak lari itu wajah serta kepalanya lecet dan lebam.Machica juga sudah memeriksakan diri ke dokter syaraf dan melakukan tes MRI sesuai arahan.Machica mengungkapkan bagian belakang kepalanya mengalami sedikit keretakan.Saat ini, ia sudah meminum beberapa obat yang dianjurkan dokter.Berikut biodata Machica Mochtar"
"Awalnya Thariq menceritakan proses mereka resmi berpacaran.""Aku nembaknya tanggal 27 (Januari), dijawabnya tanggal 29, dia nge-prank doang, ngeselin,"" tutur Thariq.Thariq mengatakan sebenarnya tidak mengumumkan hari jadiannya dengan Fuji.""Sebenernya yang ngumumin bukan aku kan, si Fuji cuma bilang ""Yes"". Akhirnya semua berpikir kalau iya, memang iya sih, ya udah lah, tepat di hari ulang tahun,"" ujarnya.Thariq menegaskan bahwa keputusannya dekat dengan Fuji tidak dipengaruhi siapapun.""Iya (kemauan sendiri), aku dari mulai kenalan sampai ngejalanin, trus sampai sekarang itu semuanya dari aku, aku nggak mau didikte sama siapapun.""""Tapi aku berterima kasih sama semuanya yang udah ngedukung, udah ngedoain, itu semua pure dari aku, aku nggak suka didikte orang,"" lanjutnya.Thariq menilai Fuji adalah sosok perempuan yang tulus, apa adanya, dan pekerja keras.Hal ini menjadi alasan Thariq memilih Fuji untuk menjadi kekasihnya.""Aku suka sama dia karena dia orangnya tulus, dia pure original nggak dibuat-buat.""""Dia cuma mau jadi dirinya sendiri, seorang yang kuat, penyayang, dan pekerja keras sih,"" sambung Thariq."
"Poin pelanggaran disebutkan karena pendirian gereja masih proses izin dan ada syarat yang masih belum terpenuhi sesuai aturan yang berlaku. ""Pihak pengurus gereja meminta maaf dan tidak akan mengulangi lagi,"" kata Khoirul. Hal yang sama juga disampaikan Kepala Badan Kesatuan Bangsa dan Politik (Kesbangpol) Gresik, Nanang Setiawan.Pihak pengurus gereja dan pendeta sudah menyampaikan pernyataan tertulis. Mereka berjanji tidak ada aktivitas ibadah umat Kristiani lagi di gudang tersebut. Izin penggunaan bangunan untuk gereja tertuang dalam Pasal 18 Peraturan Bersama Menteri (PBM) Agama dan Menteri Dalam Negeri No. 9 dan 8 Tahun 2006. ""Masih terkendala proses izin. Pemanfaatan gudang harus ada izin seusai pasal itu,"" kata Nanang. (*)"
"Timnas Indonesia perlahan keluar dari tekanan lawan. Egy Maulana Vikry akhirnya mampu membawa Timnas Indonesia unggul di menit ke-15. Sebuah umpan sundulan dari Rizky Ridho berhasil di tap in oleh Egy yang sudah berada tepat di depan gawang. Skor 1-0 untuk keunggulan Timnas Indonesia. Unggul satu gol, Timnas terus menggempur lini pertahanan lawan. Beberapa peluang emas sayangnya tak mampu dikonversi menjadi gol. Di menit ke-22, Egy Maulana Vikri mendapatkan umpan terobosan apik dari lini belakang dan menggiring bola hingga depan gawang. Berhadapan dengan kiper, bola tendangan Egy mampu ditepis oleh Junildo. Bola muntah yang jatuh ke kaki Irfan Jauhari masih juga berhasil digagalkan oleh kiper berusia 18 tahun tersebut. Penampilan apik Junildo terus diperlihatkan di bawah mistar gawang. Kali ini giliran gelandang Ricky Kambuaya yang mengancam lewat tendangannya dari jarak dekat. Namun upaya eks pemain Persebaya itu masih mampu ditepis oleh Junildo. Egy Maualana Vikri terus mengancam lini pertahanan lawan. Sebuah umpan silang dari Rio Fahmi mampu disambut oleh pemain FK Senica tersebut. "
"SURYA.co.id | JAKARTA - Kepala Satpam Hotel Grand Kemang, Djumin mengungkapkan modus operandi Briptu Christy Triwahyuni Cantika Sugiarto menginap di hotel yang ada di Jakarta Selatan itu.Menurut Djumin, pihak hotel baru mengetahui sosok Briptu Christy menginap di tempatnya bekerja setelah berita polwan cantik Manado itu viral.  Setelah ditelusuri, ternyata Briptu Christy menginap di Hotel Grand Kemang menggunakan nama orang lain.Dia juga sempat terlihat di kolam renang bersama seorang pria sebelum ditangkap anggota Polda Metro Jaya. Terkait siaa sosok pria tersebut? Djumin tidak menjelaskan lebih rinci.Djumin menduga pria yang bersama polwan Polresta Manado itu temannya.Dia juga tidak dapat memastikan apakah Briptu Christy menginap seorang diri atau tidak, yang pasti katanya, saat check-in untuk kamar yang ditempati oleh Briptu Christy, tertulis atas nama orang lain.""Jadi pada saat itu check-in nya itu bukan atas nama orang lain, tetapi di swimming pool itu ada temannya laki-laki, gitu aja, satu orang,"" ucap Djumin saat ditemui di Grand Kemang Hotel, Jakarta Selatan, Kamis (10/2/2022).Kendati begitu, Djumin enggan menyebutkan nama siapa yang terigester dalam buku tamu saat check-in untuk kamar Briptu Christy tersebut.Oleh karenanya, hal itu menjadi salah satu dasar pihaknya tidak mengenali atau tidak mengetahui secara pasti keberadaan Briptu Christy saat itu.""Makanya kita tidak mendeteksi dan kita juga tidak terlalu mengikuti perkembangan yang viral itu dia mukanya juga kita ga terlalu tau waspadai, apalagi check innya pake nama orang,"" ucap Djumin.Di sisi lain, Front Office Manager (FOM) Grand Kemang Hotel Zahran mengatakan, penangkapan itu berlangsung di hari kedua setelah Briptu Christy check-in di hotel tersebut.""Kalau kejadiannya itu hari kedua (menginap),"" kata Zahran saat ditemui di Grand Kemang Hotel, Kamis (10/2/2022).Lebih lanjut kata Zahran, Briptu Christy menginap di hotel tersebut sejak hari Minggu (6/2/2022) dan seharusnya check-out pada hari Senin keesokan harinya."
"SURYA.CO.ID, BANGKALAN – Masa reses merupakan momen penting bagi para legislator untuk bersilaturahim, menyerap, hingga menindaklanjuti aspirasi masyarakat atau para konstituennya.Namun tidak demikian pada kesempatan reses anggota DPR RI Fraksi Partai Demokrat, Hasani Bin Zuber yang digelar di Desa Bilaporah, Kecamatan Socah, Kabupaten Bangkalan, Selasa (10/5/2022).Di hadapan para konstituennya, kiai muda asal Kota Bangkalan yang disapa Ra Hasani itu bahkan memilih kata ‘ngemis’. Kata itu sebagai ungkapan meminta kelapangan hati para konstituennya.Hal tersebut tentu saja terkesan sedikit aneh. Karena pada umumnya, masyarakatlah yang meminta barokah, didoakan, hingga berperilaku hormat kepada para kiai.Seperti yang tergambar ketika Ra Hasani berjalan kaki menuju lokasi reses. Satu per satu para konstituennya menyambut dengan sedikit membungkuk dan mencium tangan Ra Hasani ketika bersalaman.Namun itulah sosok Ra Hasani, kiai muda rendah hati yang meraih gelar Magister Ilmu Politik Unair, Surabaya. Ra Hasani merupakan salah seorang pengasuh pondok pesantren Nurul Cholil, Kelurahan Demangan, Kota Bangkalan.“Selaku anggota DPR RI, pertama karena ingin mengabdi kepada bapak-bapak sekalian. Karena itu saya ‘ngemis’ doa, ‘ngemis’ arahan, ‘ngemis’ nasehat, dan ‘ngemis’ bimbingan ke panjenengan semua. Sehingga saya bisa terus mengabdi dan memberikan manfaat kepada masyarakat luas,” ungkap Ra Hasani di hadapan puluhan konstituennya, masyarakat Bilaporah.Permintaan Ra Hasani itu sebagai ungkapan bahwa ia selama menjabat sebagai anggota DPR RI sudah pasti tidak bisa sempurna atau bahkan bertindak keliru baik dalam pekerjaan maupun sebagai pribadi.“Doa dari bapak-bapak sekalian, para sepuh dan tokoh masyarakat yang hadir semoga menjadi kekuatan bagi saya untuk terus memikul amanah sebagai anggota DPR RI. Sekali lagi, saya adalah abdi, wakil dari bapak-bapak sekalian,” ujarnya.Beberapa jam sebelumnya, Ra Hasani juga menggelar reses di Dusun Jaddih Utara, Desa Jaddih, Kecamatan Socah. Di dua lokasi reses itu, Ra Hasani juga menyalurkan bantuan beras kemasan 10 KG dari Kementerian Sosial.Ia mengatakan, penyaluran beras dalam kesempatan reses juga merupakan wujud kepedulian kepada masyarakat yang tengah membutuhkan kepedulian dari semua pihak di masa transisi dari pandemi ke endemi Covid-19.“Meskipun hanya sedikit, semoga bisa membawa manfaat dan kebaikan kepada saya dan bapak-bapak. Terima kasih kepada Kementerian Sosial yang tiada henti berupaya membantu untuk meringankan dan mensejahterakan masyarakat kita. Semoga juga bisa menumbuhkan semangat para pihak untuk saling berbagi,” pungkasnya. *****"
"Berita SurabayaSURYA.co.id | SURABAYA - Sebanyak belasan ribu warga Surabaya saat ini tertolong dengan sistem rekrutmen outsourcing (OS) di lingkungan Pemerintah Kota (Pemkot) Surabaya.Mereka kebanyakan adalah warga MBR atau masyarakat berpenghasilan rendah. Selain ada yang menjalankan misi sosial atau charity, namun tidak sedikit yang memanfaatkan kendaraaan OS karena kebutuhan.Maka dilakukan rekrutmen secara terbuka dengan diisi para profesional warga asli Kota Surabaya. ""Rekrutmen OS oleh Pemkot Surabya patut diapresiasi. Inilah upaya taktis untuk memutus mata rantai MBR. Namun ini tidak boleh selamanya. Harus ada rekrutmen OS secara berkala,"" kata Wakil Ketua DPRD Kota Surabaya AH Thony, Minggu (10/4/2022). Sebab, warga MBR akan terus bertambah.Begitu pula angka pengangguran.Tidak makin berkurang, tapi pengangguran akan makin bertambah.Mereka juga perlu diperlakukan secara berkeadilan serta mendapatkan kesempatan yang sama. Di luar OS yang saat ini ada di lingkungan Pemkot Surabaya, sebaiknya mereka juga dibekali untuk kemandirian usaha.Mereka bisa menjadi pelaku usaha yang tidak hanya menggantungkan sebagai tenaga OS.Thony lebih memilih pola rekrutmen secara berkala dengan memberikan kesempatan kepada yang lain. Sebab, di belakang belasan ribu OS saat ini masih menunggu warga yang lain untuk mendapat misi sosial yang sama untuk menjadi tenaga OS.Untuk itu perlu penataan, pengelolaan, dan pembinaan dengan baik. ""Saya lebih senang membayangkan, dari Surabaya akan lahir para entrepreneur dari tenaga OS ini. Mereka siap dan mampu dengan jiwa usaha. Era digital dan market place menjadi kesempatan luas untuk menjalankan usaha,"" pungkas AH Thony. "
"Berita SurabayaSURYA.co.id | SURABAYA - Wakil Ketua DPRD Kota Surabaya AH Thony mengatakan perlu penataan ulang atas pemberdayaan tenaga outsourcing (OS) di lingkungan Pemerintah Kota (Pemkot) Surabaya.Selain perlu evaluasi kinerja dan pola rekrutmen, keberadaan OS itu tak semata misi sosial atau charity.""Bisa jadi mereka berbakat di wirausaha dan jago jualan dengan hasil menjanjikan. Harus diberi ruang agar tak sekadar mengharapkan gaji bulanan. Ingat, rekrutmen OS bukan sekadar charity atau karena misi sosial,"" kata AH Thony, Minggu (10/4/2022).Tidak sekadar merekrut warga ber-KTP Surabaya dengan memprioritaskan warga dari masyarakat berpenghasilan rendah (MBR).Tetapi juga harus memberi kesempatan kepada para OS itu untuk bisa berkarya lebih dari hanya sebagai OS.""Bisa jadi mereka berbakat di wirausaha dan jago jualan dengan hasil menjanjikan. Harus diberi ruang agar tak sekadar mengharapkan gaji bulanan. Ingat, rekrutmen OS bukan sekadar charity atau karena misi sosial,"" kata AH Thony, Minggu (10/4/2022).Saat ini ada belasan ribu tenaga OS yang direkrut Pemkot Surabaya.Mereka rata-rata bekerja di bagian teknis dan fungsional di sejumlah Organiasi Perangkat Daerah OPD).Yang 'cukup mentereng', mereka digaji oleh Pemkot dengan besaran UMK.UMK kota ini Rp 4,3 juta per bulan.Mereka disebar di banyak OPD untuk membantu mengoptimalkan tugas dan layanan kepada masyarakat.Para warga Surabaya itu beruntung karena Pemkot merekrut sendiri warganya sebagai tenaga OS.AH Thony masih akan mengecek persisnya berapa jumlah tenaga OS yang direkrut Pemkot di setiap OPD."
"SURYA.co.id | PALEMBANG - Rupanya perjuangan Polwan Suci Darma (25) dalam mencari keadilan setelah tahu suaminya selingkuh dan punya anak di luar nikah dengan PNS sekantor tak mudah.laporan Polwan berpangkat Briptu ke Polda Sumsel itu sempat ditolak. Bahkan, sempat tarik ulur mengenai pasal yang akan dijeratkan kepada suaminya, DKM (31).Usut punya usut, laporan Briptu Suci akhirnya diterima setelah ada seorang polwan yang memiliki empati kepadanya.Briptu Suci menikah dengan DKM pada 21 November 2021 atau sudah enam bulan lamanya.Kini, dia mengandung anak dari DKM. Usia kandungannya baru empat bulan.Namun, Briptu Suci syok setelah mengetahui suaminya yang menjabat sebagai Kepala Sub Bagian Humas dan Protokoler Pemkab Ogan Komering Ilir (OKI) diduga selingkuh.Tak cukup di situ, hubungan gelap suaminya dengan sesama PNS di Pemkab OKI tersebut menghasilkan seorang anak laki-laki yang kini usianya 4 tahun. Baca juga: 1 Tuntutan Polwan Suci ke Suaminya yang Selingkuhi Wanita Bersuami & Punya Anak, Sekda OKI BersuaraBriptu Suci mengaku, sebelum menikah, DKM mengaku perjaka. Namun, Polwan Suci merasa tertipu setelah mengetahui hubungan gelap suaminya.Setelah mengusut dugaan perselingkuhan suaminya, Briptu Suci pun melaporkan perbuatan DKM ke atasannya di Pemkab OKI.Rupanya, Sekda OKI, Husin membenarkan perbuatan dugaan perselingkuhan anak buahnya.Hal itu hasil dari pemeriksaan yang dilakukan terhadap kedua PNS tersebut. Meski sudah ada pembenaran dari Sekda, rupanya perjuangan Polwan Suci melaporkan suaminya ke Polda Sumsel tak mudah. Laporannya sempat ditolak. Briptu Suci juga mengaku pernah mendapat kecaman dari suami wanita selingkuhan suaminya karena melaporkan kepada mertuanya.Berikut perjuangan Polwan Suci seperti pengakuannya dan pengakuan kuasa hukumnya setelah diperiksa tim khusus dari Pemkab OKI hari ini, Selasa. Baca juga: Kondisi Polwan Suci Hamil Pergoki Suami Selingkuh dengan Wanita Bersuami Sudah Punya Anak 4 Tahun"
"Di ajang Liga Primer Inggris, Saka tampil sebanyak 26 kali. Lalu, di Liga Europa dan Piala FA, Saka bermain sebanyak 10 kali.Jika dikalkulasi, punggawa Timnas Inggris itu tampil sebanyak 38 kali dan sukses menyumbangkan 4 gol dan 11 assist.Di musim selanjutnya, kepergian Unai Emery tak membuat Bukayo Saka luput dari sang penerus tongkat kepelatihan, Mikel Arteta.Di tangan juru taktik asal Spanyol tersebut, Saka lebih diberi kepercayaan untuk bermain sebagai starter dan mendapatkan menit bermain yang lebih banyak.Di era kepelatihan Arteta juga sang pemain mendapatkan panggilan Timnas Inggris untuk pertama kalinya di usia 19 tahun.Saka menjadi tumpuan lini depan The Gunners dari musim lalu hingga sekarang, bermain sebagai winger kanan, sang pemain mampu menunjukan performa gemilang dengan rajin menyubangkan assist dan peluang berbahaya.Sejak musim lalu, Saka telah mencatatkan 17 assist untuk The Gunners di seluruh kompetisi, menjadi yang terbanyak di antara pemain Arsenal lainnya.Pergerakannya yang gesit dan sering berada di kotak 16 membuat ia menjadi penyumbang penalti terbanyak untuk Arsenal, penalty kicks won sang pemain berada di angka 0.08 per pertandingan.Saka pun berhasil menendang pemain termahal Arsenal sepanjang sejarah, Nicolas Pepe untuk duduk manis di bangku cadangan.Ya, Gabriel Martinelli dan Bukayo Saka adalah jawaban dari gagalnya Arsenal merekrut penyerang tajam di bursa transfer musim ini.Determinasi serta ketajaman kedua pemain muda itu dapat membuat penampilan Arsenal bertaji.Tinggal bagaimana racikan Mikel Arteta mampu membuat Martinelli dan Saka menunjukkan atribut terbaiknya untuk The Gunners.Menghadapi Wolves akan menjadi pembuktian bagi kedua pemain tersebut untuk menunjukkan tajinya sebagai pengganti sepadan Aubameyang.Prediksi Susunan Pemain:"
"Berita SurabayaSURYA.co.id | SURABAYA - Upaya Bursa Efek Indonesia (BEI) Jawa Timur untuk meningkatkan jumlah investor pasar modal dan saham serta keaktifan mereka di tahun 2021 berbuah manis.Tercatat ada peningkatan jumlah investor yang terlihat dari angka Single Investor Identification (SID).Kepala Perwakilan BEI Jatim, Dewi Sriana, mengatakan semua itu berkat adanya banyak kegiatan yang mereka lakukan selama 2021 ini.""Memang tidak bisa leluasa karena ada pandemi covid-19,  tapi kami terus bergerak walau itu kami lakukan secara online,"" kata Ana, sapaan akrab Dewi Sriana, saat media workshop yang digelar secara daring, Rabu (9/2/2022).Dari yang tercatat sebanyak 172 kegiatan, bisa meningkat hingga 400 kegiatan.Hasilnya jumlah SID sepanjang tahun 2021 mencapai 473.041 SID.Jumlah tersebut menambah jumlah tahun 2020 yang mencapai 523.533 SID, sehingga total hingga akhir 2021 mencapai 996.574 SID.Sementara untuk SID Saham, tercatat mengalami peningkatan yang lebih tinggi lagi, yaitu mencapai 105,32  persen, di mana akhir tahun 2020 lalu ada di angka 221.817 SID, bertambah 233.619 SID, sehingga total sampai akhir 2021 mencapai 455.436 SID.""Keaktifan juga mengalami peningkatan hingga 113,4 persen. Hal ini mungkin juga dipicu banyaknya waktu di rumah untuk kuliah daring atau kerja di rumah, sehingga waktu untuk aktif bertransaksi di pasar modal dan saham juga meningkat,"" jelas Ana.Tercatat kenaikan keaktifan SID dari 361.736 SID menjadi 772.231 SID.Hal ini juga berdampak pada peningkatan nilai transaksi selama tahun 2021, dimana tercatat ada sekitar Rp 35,06 triliun.Dari data tersebut, mereka tersebar di 10 kota dengan jumlah terbanyak ada di Kota Surabaya. Kemudian Kota Malang, Sidoarjo, Kediri, Jember, Gresik, Banyuwangi, Madiun, Pasuruan, Blitar.Selanjutnya di tahun 2022 ini, BEI Jatim mentargetkan peningkatan yang juga bisa lebih tinggi dibandingkan tahun 2021. Dengan sasaran perluasan edukasi pasar modal dan saham di tiga daerah pesisir utara."
