content,date,title
"Berita TubanSURYA.co.id | TUBAN - Pedagang kambing mulai kelimpungan terdampak wabah penyakit mulut dan kuku (PMK) pada hewan ternak. Akibat virus PMK itu, pasar kambing di jalan Pasar Bongkaran, Kelurahan Gedongombo, Kecamatan Semanding, ditutup sejak Kamis, kemarin. Pedagang pun nekat menjual kambing di tepi jalan, meski sepi pembeli. Bahkan, harga hewan ternak tersebut juga merosot turut terdampak PMK. ""Harga kambing turun, rugi di depan mata,"" kata Jono, pedagang kambing, Jumat (10/6/2022). Ia menjelaskan, satu ekor kambing jantan yang dibeli dari peternak dengan harga Rp 3 juta, kini hanya laku seharga Rp 2,6 juta.Meski dijual dengan harga murah, ia mengaku juga sulit laku. Jika biasanya bisa menjual 2-3 ekor kambing per hari, kini untuk menjual 1 ekor saja susah. ""Ini belum ada yang laku, sulit jualnya sekarang. Semoga PMK segera tertangani dan pasar bisa segera dibuka,"" pungkasnya. Pedagang kambing lainnya, Sugiarto juga menyatakan hal yang sama.Penutupan pasar kambing sangatlah berdampak pada penjualan.Ia pun berharap wabah PMK segera berakhir, agar pasar kambing bisa segera dibuka.""Ya jual satu saja sekarang tidak laku, belum tahu ditutup sampai kapan ini,"" pungkasnya.Sekadar diketahui, sebelumnya Pemkab Tuban juga melakukan penutupan pasar sapi.Ketiga pasar hewan yaitu Tuban, Kerek dan Jatirogo ditutup mulai 1-14 juni 2022.","J|u|m|a|t|,| |1|0| |J|u|n|i| |2|0|2|2| |2|2|:|2|0","Pasar Ditutup Imbas Penyakit Mulut dan Kuku, Pedagang Kambing Kurban di Tuban Terpaksa Jual Rugi"
"SURYA.CO.ID, KOTA MADIUN - Pemkot Madiun menaruh perhatian besar pada penyaluran bakat minat dan potensi anak-anak difabel dan disabilitas di Kota Madiun. Salah satu caranya adalah dengan membantu pemasaran produk-produk dan hasil karya anak-anak difabel dan keluarganya.Wali Kota Madiun, Maidi mencontohkan, salah satu produk unggulan yang dipamerkan di Taman Sumber Wangi saat Gebyar Ekspresi Anak Disabilitas, adalah telur asin.Untuk itu ia menginstruksikan jika ada kegiatan di pemkot yang makanannya menggunakan menu telur asin, harus memesan ke Persatuan Penyandang Disabilitas Kota Madiun (PPDKM).""Misalnya rawon kan pakai telur bebek. Makanya harus pakai itu, kalau pakai yang lain tidak boleh, jadi wajib,"" tegas Maidi saat ditemui usai menghadiri Gebyar Ekspresi Anak Disabilitas di Taman Sumber Wangi, Jalan Pahlawan, Jumat (10/6/2022).Maidi juga menjamin pembangunan di Kota Madiun yang ramah untuk penyandang difabel mulai dari trotoar, tangga, ruang terbuka hijau, hingga fasilitas umum lainnya.Orang nomor satu di Kota Pendekar tersebut membuktikan dengan mendorong kursi roda anak difabel keliling Taman Sumber Wangi mulai dari Jalan Pahlawan ke Jalan Kalimantan dan kembali ke Taman Sumber Wangi.""Trotoar kita Insya Allah aman, tingkat kesulitannya sudah rendah, walaupun masih ada kekurangan. Saya minta dibuatkan tangga untuk akses naik turun kursi roda. Jadi semuanya ramah difabel,"" lanjutnya.Begitu juga dengan pendidikan inklusi, Maidi ingin semua guru memilik bekal yang cukup agar materi bisa benar-benar tersampaikan ke murid-murid difabel.""Sudah kita berikan pelatihan. Yang pertama adalah bagaimana guru itu dicintai siswanya agar apa yang ingin disampaikan kepada murid itu cepat diterima,"" jelas Maidi.Pelatihan tersebut akan diberikan secara berkala agar tujuan pendidikan inklusi di Kota Madiun benar-benar bisa tercapai. ****","J|u|m|a|t|,| |1|0| |J|u|n|i| |2|0|2|2| |2|2|:|4|4","Bagian Dari Upaya Jadikan Kota Madiun Inklusif, Maidi Kaitkan Telur Asin dengan Peran Kaum Difabel"
"Berita BlitarSURYA.co.id | BLITAR - Sejumlah barista dan kedai kopi se-Blitar Raya berkumpul di acara Soekarno Coffee Fest 2022 di halaman Kantor Wali Kota Blitar, Jumat (10/6/2022). Acara yang diadakan untuk memeriahkan Bulan Bung Karno di Kota Blitar itu menjadi ajang memperkenalkan kopi khas Blitar ke masyarakat. Soekarno Coffe Fest dibuka oleh Wali Kota Blitar, Santoso dan dihadiri Kepala Staf Kepresidenan (KSP) Moeldoko, Jumat (10/6/2022) sore. Soekarno Coffe Fest berlangsung selama tiga hari sampai Minggu (12/6/2022).Acara itu diikuti sebanyak 40 kedai kopi se-Blitar Raya. Sejumlah kegiatan mulai Fun Brewing, Coffe Party, Sony Lukis, Soekarno Night Run, Coffee Talk Show akan memeriahkan acara Soekarno Coffe Fest. Salah satu peserta Soekarno Coffee Fest Blitar, Candra Purwita sangat mengapresiasi kegiatan Soekarno Coffee Fest Blitar. Baginya, acara festival kopi bisa menjadi ajang untuk mengenalkan kopi khas Blitar kepada masyarakat. ""Kami selalu mendukung event seperti ini. Kegiatan ini bisa menjadi ajang mengenalkan kopi khas Blitar,"" kata pemilik Kedai Seduh Keliling (Seling) itu. Menurutnya, festival kopi memang sudah pernah diadakan di Blitar.Tapi, karena pandemi, acara festival kopi di Blitar sempat berhenti beberapa tahun belakangan ini. ""Sebelum pandemi, sudah pernah ada festival kopi. Beberapa tahun ini berhenti karena pandemi,"" ujarnya. Candra sendiri fokus mengenalkan kopi dari petani Blitar.","J|u|m|a|t|,| |1|0| |J|u|n|i| |2|0|2|2| |2|2|:|2|6",Soekarno Coffee Fest 2022 Jadi Ajang Kenalkan Kopi Blitar
"SURYA.CO.ID, NGANJUK - Badan Kesatuan Bangsa dan Politik (Kesbangpol) Kabupaten Nganjuk tidak lelah melakukan pengawasan dan pembinaan secara berkala terhadap Organisasi Masyarakat (Ormas) dan Lembaga Swadaya Masyarakat (LSM). Hal itu dilakukan dalam rangka mematuhi dan melaksanakan undang-undang dan aturan yang ada.Kabid Poldagri Bakesbangpol Kabupaten Nganjuk, Atim Swasono menjelaskan, ormas merupakan organisasi yang dibentuk oleh masyarakat dan memiliki satu visi dan misi yang ingin membangun bangsa dan negara dalam mencapai tujuan nasional.Organisasi Kemasyarakatan, dikatakan Atim. memiliki dasar hukum yaitu Undang-undang Nomor 17 Tahun 2013 tentang organisasi kemasyarakatan yang diperjelas dengan Peraturan Pemerintah Nomor 58 tahun 2016 tentang pelaksanaan Undang-Undang Nomor 17 tahun 2013 tentang Organisasi Kemasyarakat.Juga sesuai dengan Peraturan Pemerintah Nomor 59 Tahun 2016 tentang Organisasi Kemasyarakatan yang Didirikan oleh Warga Negara Asing. Serta Permendagri Nomor 56 Tahun 2017 tentang Pengawasan Organisasi Kemasyarakatan di Lingkungan Kementerian Dalam Negeri Dan Pemerintah Daerah.""Di sini Bakesbangpol memiliki peran bagi masyarakat yang berkelompok dan ingin menyampaikan aspirasinya kepada pemerintah daerah atau pemerintah pusat. Di antaranya untuk mengawasi dan menjamin akses ormas itu agar berjalan efektif dan efisien sesuai rencana, meningkatkan kinerja ormas, menjamin pelaksanaan fungsi dan tujuan ormas baik dalam negeri maupun asing,"" kata Atim dalam talkshow di Radio Suara Anjukladang Pemkab Nganjuk, Jumat (10/6/2022).Dijelaskan Atim, pengawasan terhadap ormas ada dua, yakni pengawasan internal sesuai undang-undang yang berlaku, sehingga jangan sampai membentuk ormas tanpa mengacu pada undang-undang.Kemudian pengawasan eksternal yang dilakukan oleh masyarakat secara langsung dan juga pemerintah, apakah kinerja ormas tersebut baik atau tidak.""Untuk bentuk pengawasan yang bisa dilakukan oleh masyarakat, misalnya ada salah satu ormas yang melanggar aturan seperti melakukan tindakan yang anarkhis atau mencurigakan, maka bisa dilaporkan ke kantor Bakesbangpol Nganjuk,"" ucap Atim.Sedangkan bentuk pengaduannya, tambah Atim, bisa secara tertulis atau datang langsung ke kantor Bakesbangpol. Selanjutnya Bakesbangpol membentuk tim untuk melakukan pengawasan di lapangan.Dalam meningkatkan pengawasan terhadap ormas, Bakesbangpol memiliki langkah dengan membentuk tim preventif, yaitu memantau di lapangan agar tidak melakukan hal-hal di luar aturan untuk tetap menjaga situasi dan kondisi Kabupaten Nganjuk yang aman kondusif.""Makanya, Bakesbangpol Nganjuk membuka pintu seluas-luasnya, jika masyarakat ingin membentuk ormas. Kami selalu mendukung sepanjang itu sesuai aturan hukum yang berlaku, kami siap melayani. Ayo kita wujudkan Kabupaten Nganjuk yang kondusif, nyawiji dan bermartabat,"" ujar Atim. *****","J|u|m|a|t|,| |1|0| |J|u|n|i| |2|0|2|2| |2|3|:|0|4","Bagian dari Pembinaan Ormas dan LSM, Bakesbangpol Nganjuk Ajak Masyarakat Ikut Mengawasi"
"Berita LumajangSURYA.co.id | LUMAJANG - Wabah Covid-19 tampaknya belum bisa benar-benar dianggap enteng.Sebab, kabarnya dalam tiga pekan terakhir, tercatat Covid-19 di Jawa Timur ada 151 kasus baru.Dari jumlah itu, dua di antaranya dari Lumajang.Informasinya, satu orang merupakan warga asal Kecamatan Sukodono, sedangkan satu orang lain merupakan warga asal Kecamatan Rowokangkung.Kepala Dinas Kesehatan Lumajang, dr Bayu Wibowo Ignasius, mengatakan semua pasien saat ini tengah melakukan isolasi mandiri.Mereka bertahan di rumah masing-masing karena tidak tergolong risiko tinggi.Hanya mengalami gejala ringan dan bukan golongan lanjut usia.""Hal ini penting untuk diwaspadai mengingat beberapa kasus di daerah lain juga sedang tinggi,"" katanya.Bayu menuturkan, agar warga segera melakukan vaksinasi hingga dosis penguat atau booster.Karena untuk menangkal virus corona tubuh membutuhkan antibodi yang tangguh.Nah, vaksin adalah formulanya.Masyarakat dapat melakukan vaksin di puskesmas-puskesmas terdekat.Kemarin, Badan Intelejen Negara (BIN) menggelontorkan vaksin sekitar 1.000 dosis di Puskesmas Rogotrunan.Selain itu, Bayu juga berpesan agar masyarakat hendaknya kembali memperketat protokol-protokol kesehatan.Menggunakan masker saat berpergian dan menerapkan gaya hidup bersih.Karena penularan corona bisa menular ke seseorang melalui droplet atau kontak langsung.""Ayo saling mencegah. Karena lebih baik mencegah daripada mengobati,"" pungkasnya.","J|u|m|a|t|,| |1|0| |J|u|n|i| |2|0|2|2| |2|3|:|0|6","Kasus Covid-19 Ada Lagi, 2 Warga Lumajang Terpapar, Dinkes: Mereka Isolasi Mandiri"
"SURYA.CO.ID, KOTA KEDIRI - Dinas Pendidikan Kota Kediri bakal mengucurkan Bantuan Penyelenggaraan Pendidikan Diniyah dan Guru Swasta (BPPDGS) bagi Jenjang Ula Wustha dan Salafiyah Wustha.Untuk memetakan kebijakan tersebut, Dinas Pendidikan Kota Kediri menggelar Sosialisasi Terkait Pencairan BPPDGS di Aula Ki Hajar Dewantara Dinas Pendidikan Kota Kediri, Jumat (10/6/2022).Madrasah Diniyah (madin) merupakan lembaga pendidikan yang diselenggarakan oleh para pemuka agama Islam (ustadz dan ustadzah) untuk mempersiapkan generasi mendatang menjadi generasi yang Islami.Dalam proses penyelenggaraan pendidikan di madin, para santri dibebani iuran bulanan guna membantu pengadaan sarana mendasar yang dibutuhkan dalam penyelenggaran pendidikan.Kepala Dinas Pendidikan Kota Kediri, Drs Siswanto menyampaikan, iuran bulanan para santri pada kenyataanya masih jauh dari cukup untuk memenuhi kebutuhan sarana dan prasarana serta membantu peningkatan kesejahteraan ustadz.""Sebagai wujud apresiasi Pemkot Kediri terhadap madin serta dalam mendukung misi Wali Kota Kediri mewujudkan sumber daya manusia yang berkualitas berbasis nilai agama dan budaya, Pemkot Kediri akan memberikan BPPDGS,"" kata Siswanto.Siswanto berharap yang menjadi ketentuan dapat berjalan dengan baik, karena merupakan bantuan dari negara yang tidak semua mendapatkannya.Sementara pemanfaatan bantuan akan digunakan untuk beberapa kepentingan, di antaranya, kegiatan penerimaan santri baru, penggandaan bahan pembelajaran, pengadaan bahan habis pakai pengelolaan administrasi madin.Kemudian juga untuk kegiatan operasional manajemen pengelolaan BPPDGS, pengadaan buku teks pelajaran, pembiayaan dalam rangka mengikuti lomba bagi santri, pembiayaan pengembangan kompetensi ustadz, serta peningkatan kesejahteraan ustadz.Ahmad Rofiudin Faruq, Kasi Pontren Kantor Kementerian Agama Kota Kediri, berterima kasih kepada Pemkot Kediri yang telah memberikan apresiasi kepada seluruh penerima bantuan agar dapat mengelola BPPDGS sebaik mungkin.“Ini merupakan kebijakan yang patut kita acungi jempol, karena Pemkot Kediri telah memberikan penghargaan lebih kepada para tenaga pendidik di seluruh Madrasah Diniyah di Kota Kediri,” ungkapnya. ****","J|u|m|a|t|,| |1|0| |J|u|n|i| |2|0|2|2| |2|2|:|2|1","Pemkot Kediri Kucurkan Dana BPPDGS untuk Madin, Berperan Bentuk SDM Berkualitas Berbasis Agama"
"SURYA.CO.ID, BANYUWANGI - Penilaian terhadap Geopark Ijen di Banyuwangi untuk menjadi Unesco Global Geopark (UGG) akhirnya dimulai. Ini setelah tim asesor Unesco Global Geopark (UGG), Martina Paskova dan Jacob Walloe, memulai rangkaian penilaian (assessment) terhadap Geopark Ijen.Begitu tiba di Bandara Banyuwangi, tim ini disambut meriah Tari Gandrung serta diterima Bupati Banyuwangi, Ipuk Fiestiandani.Geopark Ijen saat ini dalam proses pengajuan menjadi jaringan geopark dunia. Tim asesor melakukan serangkaian penilaian terkait kelengkapan warisan geologi, keanekaragaman hayati, dan warisan budaya di kawasan Geopark Ijen, pada 9-13 Juni 2022.“Ada banyak aspek yang kami rasa bagus. Selain presentasi yang mengagumkan, kami juga melihat dokumen-dokumen Geopark Ijen telah terorganisir dengan baik,” kata Martina, asesor dari Republik Cechnya, saat bertemu Bupati Ipuk di Pendopo Kabupaten Banyuwangi, Kamis (9/6/2022) malam.Sebelumnya, tim asesor UGG telah mengikuti presentasi terkait pengelolaan geopark Ijen, serta berkeliling mengunjungi kantor geopark, dan sejumlah lokasi lainnya. Usai menghabiskan hari pertama di Banyuwangi, Martina mengaku terkesan dengan daerah berjuluk The Sunrise of Java ini.“Anda punya alam yang bagus, orang-orang yang menyenangkan, serta etnis yang beragam. Kami sangat senang berada di sini. Kami akan lihat beberapa hari ke depan,” puji Martina.“Kami berharap bisa melihat bluefire di Kawah Ijen. Juga melihat langsung budaya Suku Osing (masyarakat asli Banyuwangi),” imbuhnya.Bagi Martina, kekayaan budaya, geologi dan keanekaragaman hayati yang dimiliki Geopark Ijen merupakan ‘’hadiah’’ dari alam yang harus dijaga keberlangsungannya.“Kami berharap ke depan bisa terus melihat keindahan alam dan suku aslinya yang terus terjaga. Anda harus memanage semua keindahan itu. Anda harus bisa menjaga pengetahuan yang terdapat di dalamnya. Inilah poin penting dalam geopark,” tegas Martina.Keterlibatan masyarakat lokal, lanjut Martina, sangatlah penting dalam pengelolaan geopark. Bagaimana meningkatkan pengetahuan masyarakat tentang kekayaan warisan budaya, geologi, dan keanekaragam hayati yang dimiliki.Sehingga mereka tidak sekedar menikmati, namun juga mengetahui sejarahnya. Sehingga timbul kebanggaan dan kesadaran untuk menjaga kelestariannya.“Maka libatkan masyarakat lokal. Biarkan mereka memiliki pengalaman yang luar biasa tentang kekayaan geoparknya. Jangan bangun sesuatu yang megah untuk wisatawan, tetapi melupakan orang lokal,” pesannya.Hal ini dibenarkan oleh Jacob Walloe, asesor Unesco asal Denmark. Menurutnya, masyarakat adalah bagian dari geopark sendiri. Maka keterlibatannya sangat diperlukan dalam pengembangan sebuah geopark.“Anda semuanya adalah yang dinamakan geopark. Dan kekayaan di dalamnya mulai dari unsur geologi, lansekap, dan semua yang ada di dalamnya menjadi satu kesatuan,” papar Jacob.","J|u|m|a|t|,| |1|0| |J|u|n|i| |2|0|2|2| |2|1|:|4|3","Kesiapan Geopark Ijen Menjadi UGG Dipuji, Diingatkan Agar Selalu Melibatkan Masyarakat Lokal"
"SURYA.CO.ID, PASURUAN - Aksi dukung mendukung calon presiden (capres) dalam bentuk deklarasi menjelang Pemilu 2024, masih terus bermunculan.Di Kabupaten Pasuruan, kembali muncul deklarasi kepada Muhaimin Iskandar untuk maju dalam kontestasi Pemilihan Presiden (Pilpres) 2024, kali ini dari kalangan Perempuan Nahdatul Ulama (NU), Jumat (10/6/2022).Deklarasi ini dilakukan sebagai wujud komitmen perempuan NU untuk terus mendukung dan mendoakan Ketua Umum PKB tersebut, agar perjalanannya maju sebagai capres dimudahkan.Koordinator deklarasi, Budi Rahayu mengatakan, deklarasi ini diikuti semua perempuan NU yang ada di Kabupaten Pasuruan. ""Deklarasi yang di hadiri oleh para ibu-ibu nyai merupakan titipan aspirasi dari umat. Salah satunya untuk memperbaiki keadaan masyarakat di sektor ekonomi,” kata Ayu.Seluruh keluarga besar pesantren, kata Ayu, selalu berkomitmen dan berkontribusi nyata pada pembangunan di Indonesia di berbagai bidang dari pendidikan, sosial, ekonomi.“Dunia pesantren berharap hadir pemimpin dari kalangan santri yang menjadi pengayom seluruh umat, dan siap bekerja membangun bangsa untuk bangkit dan membawa rakyat sejahtera,""paparnya.Selain itu, deklarasi dilakukan karena keinginannya tersebut berangkat dari harapan kader NU bisa memimpin Indonesia.""Keinginan besar kami adalah Presiden RI dari NU. Kami melihat Gus Muhaimin selaku kader NU dan cucu pendiri NU ini sangat layak menjadi Presiden RI,"" pungkasnya. *****","J|u|m|a|t|,| |1|0| |J|u|n|i| |2|0|2|2| |2|1|:|3|0","Disebut Layak Jadi Presiden, Muhaimin Dapat Dukungan dari Perempuan NU Pasuruan"
"SURYA.CO.ID, TRENGGALEK - Tidak bisa berenang tetapi tergoda untuk mencoba kedalaman sungai, dua orang remaja akhirnya menjadi korban. Dua remaja itu adalah Dista Dwi (14) dan M Nasrullah (15), warga Desa Krandengan, Kecamatan Gandusari, Kabupaten Trenggalek yang tenggelam di sungai yang tak jauh dari desanya.Kasi Humas Polres Trenggalek Iptu Suswanto menjelaskan, kedua korban bermain bersama tiga teman lainnya sebelum kejadian. Mereka berangkat bersama menuju Sungai Tawing yang melintas di desa mereka.Awalnya, lima remaja itu hanya bermain di pinggiran sungai. ""Tetapi kemudian dua di antara mereka mandi ke sungai. Sementara tiga temannya menungguinya di pinggir sungai,"" kata Suswanto.Beberapa waktu kemudian, salah satu teman korban merasa ada yang janggal saat kedua korban tak terlihat di permukaan sungai. Mereka kemudian mencari pertolongan ke warga di sekitar lokasi sungai, juga menghubungi keluarga korban.Suswanto menjelaskan, keluarga korban dan warga kemudian mencari keberadaannya dengan menyelami sungai. ""Mereka menemukan korban Nasrullah di dasar sungai. Disusul satu jam kemudian, korban Dista juga ditemukan,"" sambung Suswanto.Saat ditemukan, keduanya dalam kondisi meninggal. Polisi yang mendapat kabar kejadian itu langsung menuju ke lokasi kejadian. Menurut Suswanto, dari hasil pemeriksaan petugas medis, tak ada tanda kekerasan di tubuh kedua korban.Berdasarkan keterangan keluarga dan rekan-rekannya, kedua korban tak bisa berenang. ""Keluarga telah menerima kejadian itu sebagai musibah dan tidak menghendaki korban diotopsi,"" sambungnya. ****","J|u|m|a|t|,| |1|0| |J|u|n|i| |2|0|2|2| |2|1|:|5|1","Dua Remaja di Trenggalek Tenggelam saat Mandi di Sungai, Ternyata Tidak Bisa Berenang"
"SURYA.CO.ID, KEDIRI - Buntut konflik pengurus Kantor Kamar Dagang dan Industri (Kadin) Kabupaten Kediri, membuat papan nama kantor itu diturunkan pekan lalu. Dan akhirnya, papan nama Kadin yang telah dibongkar dititipkan ke Polsek Ngasem, Polres Kediri, Jumat (10/6/2022).Pemindahan dan penitipan papan nama Kadin itu dilakukan sejumlah anggota berseragam Banser dan Pemuda Pancasila (PP) yang terlihat mengangkatnya ke atas truk untuk dibawa ke polsek.Ada dua papan nama sebagai barang bukti yang dititipkan tim pencari fakta kepada petugas kepolisian. Satu papan nama besar beserta tiang besi dan satu papan nama yang terbuat dari seng.Sebelumnya kedua papan nama itu terpasang di depan Kantor Kadin Kabupaten Kediri di Jalan Sukarno-Hatta. Namun oleh oknum yang tidak diketahui, kedua papan nama telah dibongkar.Titipan barang bukti papan nama Kantor Kadin tersebut dilakukan oleh Tim Investigasi Aset Kantor Kadin Kabupaten Kediri yang telah dibentuk Ketua Umum Kadin Provinsi Jatim H Adik Dwi Putranto.Sesuai surat tugas No 640/K/ST/VI/2022l anggota tim investigasi terdiri, Drs M Hilmi Anshori, Drs H Abu Muslich, Khoirul Anam, M Karim Amrullah, Samsul Munir dan Munasir Huda. Serah terima barang bukti tersebut selanjutnya dibuatkan surat keterangan tanda bukti oleh petugas Polsek Ngasem.Sesuai rencana, setelah menitipkan barang bukti papan nama, tim investigasi bakal melakukan upaya hukum kepada pihak terkait menyusul konflik kepemilikan Kantor Kadin Kabupaten Kediri.H Abu Muslich menjelaskan, alasan menitipkan barang bukti papan nama Kantor Kadin Kabupaten Kediri kepada polisi supaya lebih aman. Sementara berkaitan dualisme Kadin Kabupaten Kediri, Abu Muslich mengaku telah melakukan sejumlah upaya penyelesaian secara kekeluargaan.Namun setelah menemui sejumlah pengurus Yayasan Berdikari, tampaknya upaya penyelesaian secara hukum yang dipilih. ""Kami siap menyelesaikan secara hukum dan menyiapkan dan melengkapi sejumlah barang bukti untuk proses hukum,"" jelasnya.Abu Muslich juga mengungkapkan, diduga telah ada upaya sistematis, terstruktur dan massif dari sejumlah oknum untuk menguasai Kantor Kadin Kabupaten Kediri. Sebelumnya Kantor Kadin Kabupaten Kediri berada di bawah naungan Yayasan Kadin Kabupaten Kediri. Namun sejak dua tahun lalu beralih kepada Yayasan Berdikari.Diberitakan sebelumnya, kepengurusan Kadin Kabupaten Kediri telah terbelah, versi Ketua Rachmadi Yogi dengan Yekti Murih Muryati (Bunda Yekti). Namun terhitung 18 Januari 2022, kepengurusan Bunda Yekti telah dibekukan. Selanjutnya Kadin Jatim membentuk kepengurusan caretaker.Saat ini Kantor Kadin Kabupaten Kediri dalam penguasaan Kadin versi Ketua Rachmadi Yogi. Windoko, pengurus Kadin pimpinan Rachmadi Yogi menjelaskan, pihaknya hanya menyewa kantor kepada Yayasan Berdikari selama 5 tahun terhitung sejak 2019 sampai 2024.Sedangkan berkaitan pembongkaran papan nama Kantor Kadin Kabupaten Kediri, dilakukan oleh pihak Yayasan Berdikari selaku pemilik gedung Kantor Kadin Kabupaten Kediri. *****","J|u|m|a|t|,| |1|0| |J|u|n|i| |2|0|2|2| |2|2|:|0|5","Papan Nama Kantor Kadin Kab Kediri Dititipkan ke Polisi, Tim Investigasi Segera Tempuh Jalur Hukum"
"Diperkuat pula oleh 14-bit contrast mapping untuk menampilkan warna empat kali lebih presisi jika dibandingkan model tahun sebelumnya.Bagi yang menyukai marathon film dan serial, tidak perlu kuatir menikmati hiburan dalam waktu lama sebab Neo QLED 8K sudah dilengkapi oleh fitur EyeComfort Mode.Layar TV akan secara otomatis menyesuaikan tingkat kecerahan berdasarkan cahaya yang terdeteksi di ruangan sekitar TV, menggunakan kombinasi sensor cahaya bawaan serta analisis data waktu matahari terbit dan terbenam di lokasi setempat, sehingga TV lebih nyaman bagi mata.Sutradara Timo Tjahjanto mengatakan bahwa Neo QLED 8K menawarkan pengalaman menonton yang memukau dan melebihi ekpektasi.“Banyak adegan dalam karya saya di-shoot dalam suasana yang gelap atau low light. Dengan Neo QLED 8K terbaru, semua detail di area paling gelap sekalipun tetap bisa dibedakan dan dilihat mata penonton,"" jelas Timo.Begitu juga audionya, dengan bantuan fitur Object Tracking Sound Pro dan True Dolby Atmos, mampu menghadirkan audio tiga dimensi yang lebih realistis, hidup, dan sinematik dalam menikmati film.""Neo QLED 8K TV bisa menjawab semua kebutuhan saya dan tentunya para pecinta film lainnya dalam menikmati karya dengan tampilan visual terjernih dan audio yang maksimal,"" tambah Timo.Di samping menikmati tontonan, Neo QLED 8K juga memungkinkan pengguna do more dengan fitur-fitur cerdas dan pengalaman multi-device.Dengan fitur MultiView, layar Neo QLED 8K bisa menampilkan hingga empat area untuk menyaksikan konten dari empat sumber pada waktu yang sama, termasuk konten dari smartphone.Dengan aplikasi SmartThings, pengguna bisa mengelola berbagai smart device di rumah, seperti mesin cuci, dan kulkas, dari layar Neo QLED 8K.Antarmuka Smart Hub yang baru dan mudah digunakan membantu pengguna untuk menjelajahi berbagai konten dengan cepat, termasuk menjalankan fitur produktivitas remote PC, Microsoft 365, dan Samsung DeX.Pasangan artis & entrepreneur, Christian Sugiono dan Titi Kamal, mengatakan Neo QLED 8K TV membuat aktivitas working from home jadi lebih seamless dan praktis.“Fitur MultiView ini bantu aku multitasking, saat aku olahraga, terus ada telepon dari team minta cek kerjaan yang urgent, Semua kerjaan selesai lebih cepat dan aku bisa achieve more with this NEO QLED 8K!” ungkap Titi.TV ini juga memberikan kepuasan dan kenyamanan bagi keluarga Christian dan Titi saat movie time dan gaming.","J|u|m|a|t|,| |1|0| |J|u|n|i| |2|0|2|2| |2|3|:|2|6",Samsung Hadirkan Jajaran Smart TV 2022 untuk Segala Aktivitas Tanpa Batas
